	sample	lambda
716	('EP325547', 1, 'EP325547_K10_MV1D.otu_table.biom')	0.0
717	('EP325547', 2, 'EP325547_K20_MV1D.otu_table.biom')	1.0
718	('EP325547', 3, 'EP325547_K30_MV1D.otu_table.biom')	1.0
719	('EP325577', 1, 'EP325577_K10_MV1D.otu_table.biom')	0.0
720	('EP327746', 1, 'EP327746_K10_MV1D.otu_table.biom')	0.0
721	('EP327746', 2, 'EP327746_K20_MV1D.otu_table.biom')	0.0
722	('EP327746', 3, 'EP327746_K30_MV1D.otu_table.biom')	1.0
723	('EP327746', 9, 'EP327746_K90_MV1D.otu_table.biom')	1.0
724	('EP328824', 1, 'EP328824_K10_MV1D.otu_table.biom')	0.0
725	('EP328824', 2, 'EP328824_K20_MV1D.otu_table.biom')	0.0
726	('EP328824', 3, 'EP328824_K30_MV1D.otu_table.biom')	0.0
727	('EP328824', 4, 'EP328824_K40_MV1D.otu_table.biom')	0.0
728	('EP328824', 5, 'EP328824_K50_MV1D.otu_table.biom')	0.0
729	('EP331612', 1, 'EP331612_K10_MV1D.otu_table.biom')	0.0
730	('EP331612', 2, 'EP331612_K20_MV1D.otu_table.biom')	0.0
731	('EP331612', 3, 'EP331612_K30_MV1D.otu_table.biom')	0.0
732	('EP331612', 4, 'EP331612_K40_MV1D.otu_table.biom')	0.0
733	('EP333268', 2, 'EP333268_K20_MV1D.otu_table.biom')	1.0
734	('EP333268', 7, 'EP333268_K70_MV1D.otu_table.biom')	1.0
735	('EP333268', 9, 'EP333268_K90_MV1D.otu_table.biom')	1.0
736	('EP333479', 1, 'EP333479_K10_MV1D.otu_table.biom')	1.0
737	('EP333479', 2, 'EP333479_K20_MV1D.otu_table.biom')	1.0
738	('EP333479', 3, 'EP333479_K30_MV1D.otu_table.biom')	1.0
739	('EP334990', 1, 'EP334990_K10_MV1D.otu_table.biom')	1.0
740	('EP334990', 3, 'EP334990_K30_MV1D.otu_table.biom')	1.0
741	('EP334990', 4, 'EP334990_K40_MV1D.otu_table.biom')	1.0
742	('EP336335', 1, 'EP336335_K10_MV1D.otu_table.biom')	0.0
743	('EP336335', 2, 'EP336335_K20_MV1D.otu_table.biom')	0.0
744	('EP336335', 3, 'EP336335_K30_MV1D.otu_table.biom')	0.0
745	('EP336335', 4, 'EP336335_K40_MV1D.otu_table.biom')	0.0
746	('EP337075', 1, 'EP337075_K10_MV1D.otu_table.biom')	0.0
747	('EP337075', 2, 'EP337075_K20_MV1D.otu_table.biom')	0.0
748	('EP337075', 3, 'EP337075_K30_MV1D.otu_table.biom')	0.0
749	('EP337075', 8, 'EP337075_K80_MV1D.otu_table.biom')	0.0
750	('EP337457', 1, 'EP337457_K10_MV1D.otu_table.biom')	1.0
751	('EP337457', 2, 'EP337457_K20_MV1D.otu_table.biom')	1.0
752	('EP337457', 3, 'EP337457_K30_MV1D.otu_table.biom')	1.0
753	('EP337457', 4, 'EP337457_K40_MV1D.otu_table.biom')	1.0
754	('EP337457', 5, 'EP337457_K50_MV1D.otu_table.biom')	0.0
755	('EP338059', 1, 'EP338059_K10_MV1D.otu_table.biom')	0.0
756	('EP338059', 2, 'EP338059_K20_MV1D.otu_table.biom')	0.0
757	('EP338059', 3, 'EP338059_K30_MV1D.otu_table.biom')	0.0
758	('EP338059', 4, 'EP338059_K40_MV1D.otu_table.biom')	0.0
759	('EP338059', 5, 'EP338059_K50_MV1D.otu_table.biom')	0.0
760	('EP342029', 1, 'EP342029_K10_MV1D.otu_table.biom')	0.0
761	('EP346384', 1, 'EP346384_K10_MV1D.otu_table.biom')	0.0
762	('EP346384', 2, 'EP346384_K20_MV1D.otu_table.biom')	1.0
763	('EP346384', 3, 'EP346384_K30_MV1D.otu_table.biom')	1.0
764	('EP346384', 4, 'EP346384_K40_MV1D.otu_table.biom')	1.0
765	('EP346384', 5, 'EP346384_K50_MV1D.otu_table.biom')	0.0
766	('EP346384', 6, 'EP346384_K60_MV1D.otu_table.biom')	1.0
767	('EP346571', 1, 'EP346571_K10_MV1D.otu_table.biom')	0.0
768	('EP346571', 2, 'EP346571_K20_MV1D.otu_table.biom')	1.0
769	('EP346571', 3, 'EP346571_K30_MV1D.otu_table.biom')	1.0
770	('EP346571', 4, 'EP346571_K40_MV1D.otu_table.biom')	1.0
771	('EP346571', 5, 'EP346571_K50_MV1D.otu_table.biom')	1.0
772	('EP346571', 6, 'EP346571_K60_MV1D.otu_table.biom')	1.0
773	('EP351505', 1, 'EP351505_K10_MV1D.otu_table.biom')	1.0
774	('EP351505', 2, 'EP351505_K20_MV1D.otu_table.biom')	1.0
775	('EP353148', 10, 'EP353148_K100_MV1D.otu_table.biom')	0.0
776	('EP353148', 1, 'EP353148_K10_MV1D.otu_table.biom')	1.0
777	('EP353148', 2, 'EP353148_K20_MV1D.otu_table.biom')	1.0
778	('EP353148', 4, 'EP353148_K40_MV1D.otu_table.biom')	1.0
779	('EP353148', 7, 'EP353148_K70_MV1D.otu_table.biom')	0.0
780	('EP353148', 8, 'EP353148_K80_MV1D.otu_table.biom')	0.0
781	('EP353148', 9, 'EP353148_K90_MV1D.otu_table.biom')	1.0
782	('EP354309', 1, 'EP354309_K10_MV1D.otu_table.biom')	0.0
783	('EP356729', 1, 'EP356729_K10_MV1D.otu_table.biom')	1.0
784	('EP356729', 2, 'EP356729_K20_MV1D.otu_table.biom')	1.0
785	('EP356792', 1, 'EP356792_K10_MV1D.otu_table.biom')	0.0
786	('EP360379', 1, 'EP360379_K10_MV1D.otu_table.biom')	1.0
787	('EP360379', 2, 'EP360379_K20_MV1D.otu_table.biom')	1.0
788	('EP360379', 3, 'EP360379_K30_MV1D.otu_table.biom')	1.0
789	('EP360379', 4, 'EP360379_K40_MV1D.otu_table.biom')	1.0
790	('EP361548', 1, 'EP361548_K10_MV1D.otu_table.biom')	0.0
791	('EP361548', 2, 'EP361548_K20_MV1D.otu_table.biom')	0.0
792	('EP361548', 3, 'EP361548_K30_MV1D.otu_table.biom')	0.0
793	('EP362253', 1, 'EP362253_K10_MV1D.otu_table.biom')	1.0
794	('EP362721', 10, 'EP362721_K100_MV1D.otu_table.biom')	1.0
795	('EP362721', 1, 'EP362721_K10_MV1D.otu_table.biom')	1.0
796	('EP362721', 2, 'EP362721_K20_MV1D.otu_table.biom')	0.0
797	('EP362721', 8, 'EP362721_K80_MV1D.otu_table.biom')	0.0
798	('EP364626', 10, 'EP364626_K100_MV1D.otu_table.biom')	1.0
799	('EP364626', 1, 'EP364626_K10_MV1D.otu_table.biom')	1.0
800	('EP364626', 2, 'EP364626_K20_MV1D.otu_table.biom')	1.0
801	('EP364626', 3, 'EP364626_K30_MV1D.otu_table.biom')	1.0
802	('EP364626', 4, 'EP364626_K40_MV1D.otu_table.biom')	1.0
803	('EP366104', 1, 'EP366104_K10_MV1D.otu_table.biom')	0.0
804	('EP366104', 2, 'EP366104_K20_MV1D.otu_table.biom')	0.0
805	('EP366104', 3, 'EP366104_K30_MV1D.otu_table.biom')	0.0
806	('EP366104', 4, 'EP366104_K40_MV1D.otu_table.biom')	1.0
807	('EP367695', 1, 'EP367695_K10_MV1D.otu_table.biom')	0.0
808	('EP368327', 1, 'EP368327_K10_MV1D.otu_table.biom')	0.0
809	('EP368327', 2, 'EP368327_K20_MV1D.otu_table.biom')	0.0
810	('EP368327', 3, 'EP368327_K30_MV1D.otu_table.biom')	0.0
811	('EP368327', 4, 'EP368327_K40_MV1D.otu_table.biom')	0.0
812	('EP368562', 10, 'EP368562_K100_MV1D.otu_table.biom')	1.0
813	('EP368562', 1, 'EP368562_K10_MV1D.otu_table.biom')	0.0
814	('EP368562', 2, 'EP368562_K20_MV1D.otu_table.biom')	0.0
815	('EP368562', 3, 'EP368562_K30_MV1D.otu_table.biom')	0.0
816	('EP368562', 4, 'EP368562_K40_MV1D.otu_table.biom')	0.0
817	('EP370370', 10, 'EP370370_K100_MV1D.otu_table.biom')	1.0
818	('EP370370', 1, 'EP370370_K10_MV1D.otu_table.biom')	0.0
819	('EP370370', 2, 'EP370370_K20_MV1D.otu_table.biom')	0.0
820	('EP370370', 3, 'EP370370_K30_MV1D.otu_table.biom')	0.0
821	('EP371302', 1, 'EP371302_K10_MV1D.otu_table.biom')	1.0
822	('EP371302', 2, 'EP371302_K20_MV1D.otu_table.biom')	0.0
823	('EP371302', 3, 'EP371302_K30_MV1D.otu_table.biom')	0.0
824	('EP371302', 4, 'EP371302_K40_MV1D.otu_table.biom')	0.0
825	('EP373403', 1, 'EP373403_K10_MV1D.otu_table.biom')	0.0
826	('EP373403', 2, 'EP373403_K20_MV1D.otu_table.biom')	0.0
827	('EP373403', 8, 'EP373403_K80_MV1D.otu_table.biom')	0.0
828	('EP374881', 1, 'EP374881_K10_MV1D.otu_table.biom')	1.0
829	('EP376025', 1, 'EP376025_K10_MV1D.otu_table.biom')	0.0
830	('EP376025', 2, 'EP376025_K20_MV1D.otu_table.biom')	1.0
831	('EP376025', 3, 'EP376025_K30_MV1D.otu_table.biom')	0.0
832	('EP376025', 4, 'EP376025_K40_MV1D.otu_table.biom')	0.0
833	('EP376101', 1, 'EP376101_K10_MV1D.otu_table.biom')	1.0
834	('EP376101', 2, 'EP376101_K20_MV1D.otu_table.biom')	0.0
835	('EP376101', 3, 'EP376101_K30_MV1D.otu_table.biom')	0.0
836	('EP376101', 9, 'EP376101_K90_MV1D.otu_table.biom')	1.0
837	('EP376326', 1, 'EP376326_K10_MV1D.otu_table.biom')	1.0
838	('EP376326', 11, 'EP376326_K110_MV1D.otu_table.biom')	1.0
839	('EP376326', 2, 'EP376326_K20_MV1D.otu_table.biom')	0.0
840	('EP376326', 3, 'EP376326_K30_MV1D.otu_table.biom')	0.0
841	('EP376326', 4, 'EP376326_K40_MV1D.otu_table.biom')	0.0
842	('EP376326', 5, 'EP376326_K50_MV1D.otu_table.biom')	0.0
843	('EP377475', 1, 'EP377475_K10_MV1D.otu_table.biom')	0.0
844	('EP377475', 2, 'EP377475_K20_MV1D.otu_table.biom')	0.0
845	('EP377475', 3, 'EP377475_K30_MV1D.otu_table.biom')	0.0
846	('EP388069', 1, 'EP388069_K10_MV1D.otu_table.biom')	1.0
847	('EP388069', 2, 'EP388069_K20_MV1D.otu_table.biom')	1.0
848	('EP388920', 1, 'EP388920_K10_MV1D.otu_table.biom')	1.0
849	('EP388920', 2, 'EP388920_K20_MV1D.otu_table.biom')	0.0
850	('EP388920', 3, 'EP388920_K30_MV1D.otu_table.biom')	0.0
851	('EP388920', 7, 'EP388920_K70_MV1D.otu_table.biom')	0.0
852	('EP389265', 1, 'EP389265_K10_MV1D.otu_table.biom')	1.0
853	('EP389265', 7, 'EP389265_K70_MV1D.otu_table.biom')	0.0
854	('EP389504', 1, 'EP389504_K10_MV1D.otu_table.biom')	1.0
855	('EP389504', 2, 'EP389504_K20_MV1D.otu_table.biom')	1.0
856	('EP389504', 3, 'EP389504_K30_MV1D.otu_table.biom')	1.0
857	('EP389504', 4, 'EP389504_K40_MV1D.otu_table.biom')	1.0
858	('EP389504', 5, 'EP389504_K50_MV1D.otu_table.biom')	0.0
859	('EP389504', 6, 'EP389504_K60_MV1D.otu_table.biom')	1.0
860	('EP389504', 9, 'EP389504_K90_MV1D.otu_table.biom')	0.0
861	('EP391714', 1, 'EP391714_K10_MV1D.otu_table.biom')	1.0
862	('EP391714', 2, 'EP391714_K20_MV1D.otu_table.biom')	1.0
863	('EP391714', 3, 'EP391714_K30_MV1D.otu_table.biom')	1.0
864	('EP391714', 4, 'EP391714_K40_MV1D.otu_table.biom')	1.0
865	('EP391714', 5, 'EP391714_K50_MV1D.otu_table.biom')	1.0
866	('EP392045', 1, 'EP392045_K10_MV1D.otu_table.biom')	0.0
867	('EP392045', 2, 'EP392045_K20_MV1D.otu_table.biom')	0.0
868	('EP392045', 3, 'EP392045_K30_MV1D.otu_table.biom')	0.0
869	('EP392047', 1, 'EP392047_K10_MV1D.otu_table.biom')	1.0
870	('EP392047', 2, 'EP392047_K20_MV1D.otu_table.biom')	1.0
871	('EP392047', 3, 'EP392047_K30_MV1D.otu_table.biom')	1.0
872	('EP392047', 4, 'EP392047_K40_MV1D.otu_table.biom')	1.0
873	('EP392047', 5, 'EP392047_K50_MV1D.otu_table.biom')	1.0
874	('EP392047', 6, 'EP392047_K60_MV1D.otu_table.biom')	1.0
875	('EP392047', 7, 'EP392047_K70_MV1D.otu_table.biom')	1.0
876	('EP392122', 1, 'EP392122_K10_MV1D.otu_table.biom')	1.0
877	('EP392122', 2, 'EP392122_K20_MV1D.otu_table.biom')	1.0
878	('EP392122', 3, 'EP392122_K30_MV1D.otu_table.biom')	0.0
879	('EP392122', 4, 'EP392122_K40_MV1D.otu_table.biom')	1.0
880	('EP395934', 1, 'EP395934_K10_MV1D.otu_table.biom')	1.0
881	('EP395934', 2, 'EP395934_K20_MV1D.otu_table.biom')	1.0
882	('EP395934', 3, 'EP395934_K30_MV1D.otu_table.biom')	1.0
883	('EP396857', 10, 'EP396857_K100_MV1D.otu_table.biom')	0.0
884	('EP396857', 1, 'EP396857_K10_MV1D.otu_table.biom')	0.0
885	('EP396857', 18, 'EP396857_K180_MV1D.otu_table.biom')	0.0
886	('EP396857', 3, 'EP396857_K30_MV1D.otu_table.biom')	0.0
887	('EP396857', 5, 'EP396857_K50_MV1D.otu_table.biom')	0.0
888	('EP396857', 7, 'EP396857_K70_MV1D.otu_table.biom')	0.0
889	('EP401541', 1, 'EP401541_K10_MV1D.otu_table.biom')	0.0
890	('EP401821', 2, 'EP401821_K20_MV1D.otu_table.biom')	0.0
891	('EP401821', 3, 'EP401821_K30_MV1D.otu_table.biom')	0.0
892	('EP404399', 1, 'EP404399_K10_MV1D.otu_table.biom')	0.0
893	('EP404399', 2, 'EP404399_K20_MV1D.otu_table.biom')	0.0
894	('EP404399', 3, 'EP404399_K30_MV1D.otu_table.biom')	0.0
895	('EP404399', 4, 'EP404399_K40_MV1D.otu_table.biom')	0.0
896	('EP406987', 1, 'EP406987_K10_MV1D.otu_table.biom')	0.0
897	('EP406987', 2, 'EP406987_K20_MV1D.otu_table.biom')	0.0
898	('EP406987', 3, 'EP406987_K30_MV1D.otu_table.biom')	1.0
899	('EP407012', 2, 'EP407012_K20_MV1D.otu_table.biom')	1.0
900	('EP407012', 3, 'EP407012_K30_MV1D.otu_table.biom')	1.0
901	('EP407012', 4, 'EP407012_K40_MV1D.otu_table.biom')	1.0
902	('EP409071', 1, 'EP409071_K10_MV1D.otu_table.biom')	0.0
903	('EP409071', 2, 'EP409071_K20_MV1D.otu_table.biom')	0.0
904	('EP409071', 3, 'EP409071_K30_MV1D.otu_table.biom')	0.0
905	('EP410533', 1, 'EP410533_K10_MV1D.otu_table.biom')	1.0
906	('EP410533', 2, 'EP410533_K20_MV1D.otu_table.biom')	0.0
907	('EP410533', 3, 'EP410533_K30_MV1D.otu_table.biom')	0.0
908	('EP410533', 4, 'EP410533_K40_MV1D.otu_table.biom')	0.0
909	('EP410533', 6, 'EP410533_K60_MV1D.otu_table.biom')	0.0
910	('EP413477', 1, 'EP413477_K10_MV1D.otu_table.biom')	0.0
911	('EP413477', 2, 'EP413477_K20_MV1D.otu_table.biom')	0.0
912	('EP413477', 3, 'EP413477_K30_MV1D.otu_table.biom')	0.0
913	('EP413477', 4, 'EP413477_K40_MV1D.otu_table.biom')	1.0
914	('EP416016', 1, 'EP416016_K10_MV1D.otu_table.biom')	0.0
915	('EP416016', 2, 'EP416016_K20_MV1D.otu_table.biom')	0.0
916	('EP416787', 1, 'EP416787_K10_MV1D.otu_table.biom')	0.0
917	('EP416787', 2, 'EP416787_K20_MV1D.otu_table.biom')	0.0
918	('EP418446', 1, 'EP418446_K10_MV1D.otu_table.biom')	0.0
919	('EP418446', 2, 'EP418446_K20_MV1D.otu_table.biom')	1.0
920	('EP418446', 3, 'EP418446_K30_MV1D.otu_table.biom')	0.0
921	('EP422409', 1, 'EP422409_K10_MV1D.otu_table.biom')	1.0
922	('EP422409', 17, 'EP422409_K170_MV1D.otu_table.biom')	0.0
923	('EP422409', 2, 'EP422409_K20_MV1D.otu_table.biom')	0.0
924	('EP422409', 3, 'EP422409_K30_MV1D.otu_table.biom')	0.0
925	('EP422409', 4, 'EP422409_K40_MV1D.otu_table.biom')	0.0
926	('EP422409', 5, 'EP422409_K50_MV1D.otu_table.biom')	0.0
927	('EP422409', 6, 'EP422409_K60_MV1D.otu_table.biom')	1.0
928	('EP424615', 1, 'EP424615_K10_MV1D.otu_table.biom')	0.0
929	('EP424615', 11, 'EP424615_K110_MV1D.otu_table.biom')	1.0
930	('EP424615', 2, 'EP424615_K20_MV1D.otu_table.biom')	0.0
931	('EP424615', 3, 'EP424615_K30_MV1D.otu_table.biom')	0.0
932	('EP424615', 4, 'EP424615_K40_MV1D.otu_table.biom')	0.0
933	('EP424615', 5, 'EP424615_K50_MV1D.otu_table.biom')	1.0
934	('EP426527', 1, 'EP426527_K10_MV1D.otu_table.biom')	0.0
935	('EP426527', 2, 'EP426527_K20_MV1D.otu_table.biom')	0.0
936	('EP426527', 3, 'EP426527_K30_MV1D.otu_table.biom')	0.0
937	('EP426527', 4, 'EP426527_K40_MV1D.otu_table.biom')	0.0
938	('EP426527', 5, 'EP426527_K50_MV1D.otu_table.biom')	0.0
939	('EP426750', 1, 'EP426750_K10_MV1D.otu_table.biom')	0.0
940	('EP426750', 2, 'EP426750_K20_MV1D.otu_table.biom')	0.0
941	('EP426750', 8, 'EP426750_K80_MV1D.otu_table.biom')	1.0
942	('EP428956', 10, 'EP428956_K100_MV1D.otu_table.biom')	0.0
943	('EP428956', 1, 'EP428956_K10_MV1D.otu_table.biom')	0.0
944	('EP428956', 2, 'EP428956_K20_MV1D.otu_table.biom')	0.0
945	('EP428956', 3, 'EP428956_K30_MV1D.otu_table.biom')	0.0
946	('EP429081', 1, 'EP429081_K10_MV1D.otu_table.biom')	0.0
947	('EP429081', 2, 'EP429081_K20_MV1D.otu_table.biom')	0.0
948	('EP432041', 1, 'EP432041_K10_MV1D.otu_table.biom')	1.0
949	('EP432041', 2, 'EP432041_K20_MV1D.otu_table.biom')	1.0
950	('EP432041', 3, 'EP432041_K30_MV1D.otu_table.biom')	0.0
951	('EP432041', 4, 'EP432041_K40_MV1D.otu_table.biom')	0.0
952	('EP435885', 1, 'EP435885_K10_MV1D.otu_table.biom')	1.0
953	('EP436435', 1, 'EP436435_K10_MV1D.otu_table.biom')	1.0
954	('EP436435', 2, 'EP436435_K20_MV1D.otu_table.biom')	1.0
955	('EP436435', 3, 'EP436435_K30_MV1D.otu_table.biom')	1.0
956	('EP436435', 4, 'EP436435_K40_MV1D.otu_table.biom')	1.0
957	('EP436435', 5, 'EP436435_K50_MV1D.otu_table.biom')	1.0
958	('EP437943', 1, 'EP437943_K10_MV1D.otu_table.biom')	1.0
959	('EP437943', 2, 'EP437943_K20_MV1D.otu_table.biom')	0.0
960	('EP437943', 3, 'EP437943_K30_MV1D.otu_table.biom')	1.0
961	('EP437943', 4, 'EP437943_K40_MV1D.otu_table.biom')	1.0
962	('EP437943', 5, 'EP437943_K50_MV1D.otu_table.biom')	1.0
963	('EP437943', 6, 'EP437943_K60_MV1D.otu_table.biom')	1.0
964	('EP437943', 7, 'EP437943_K70_MV1D.otu_table.biom')	1.0
965	('EP438112', 1, 'EP438112_K10_MV1D.otu_table.biom')	1.0
966	('EP438112', 2, 'EP438112_K20_MV1D.otu_table.biom')	1.0
967	('EP438112', 3, 'EP438112_K30_MV1D.otu_table.biom')	0.0
968	('EP438112', 4, 'EP438112_K40_MV1D.otu_table.biom')	0.0
969	('EP438112', 5, 'EP438112_K50_MV1D.otu_table.biom')	0.0
970	('EP438714', 1, 'EP438714_K10_MV1D.otu_table.biom')	1.0
971	('EP438714', 2, 'EP438714_K20_MV1D.otu_table.biom')	1.0
972	('EP438714', 4, 'EP438714_K40_MV1D.otu_table.biom')	0.0
973	('EP438739', 1, 'EP438739_K10_MV1D.otu_table.biom')	1.0
974	('EP438739', 2, 'EP438739_K20_MV1D.otu_table.biom')	1.0
975	('EP438739', 4, 'EP438739_K40_MV1D.otu_table.biom')	1.0
976	('EP438739', 5, 'EP438739_K50_MV1D.otu_table.biom')	1.0
977	('EP439098', 1, 'EP439098_K10_MV1D.otu_table.biom')	1.0
978	('EP439098', 2, 'EP439098_K20_MV1D.otu_table.biom')	0.0
979	('EP439098', 3, 'EP439098_K30_MV1D.otu_table.biom')	1.0
980	('EP439098', 4, 'EP439098_K40_MV1D.otu_table.biom')	0.0
981	('EP439098', 5, 'EP439098_K50_MV1D.otu_table.biom')	1.0
982	('EP439098', 6, 'EP439098_K60_MV1D.otu_table.biom')	0.0
983	('EP442697', 1, 'EP442697_K10_MV1D.otu_table.biom')	1.0
984	('EP442697', 11, 'EP442697_K110_MV1D.otu_table.biom')	0.0
985	('EP442697', 2, 'EP442697_K20_MV1D.otu_table.biom')	1.0
986	('EP442697', 3, 'EP442697_K30_MV1D.otu_table.biom')	0.0
987	('EP442697', 4, 'EP442697_K40_MV1D.otu_table.biom')	0.0
988	('EP442697', 5, 'EP442697_K50_MV1D.otu_table.biom')	0.0
989	('EP443695', 1, 'EP443695_K10_MV1D.otu_table.biom')	1.0
990	('EP443695', 2, 'EP443695_K20_MV1D.otu_table.biom')	1.0
991	('EP445627', 1, 'EP445627_K10_MV1D.otu_table.biom')	0.0
992	('EP445627', 2, 'EP445627_K20_MV1D.otu_table.biom')	0.0
993	('EP445627', 3, 'EP445627_K30_MV1D.otu_table.biom')	0.0
994	('EP445627', 4, 'EP445627_K40_MV1D.otu_table.biom')	0.0
995	('EP445627', 5, 'EP445627_K50_MV1D.otu_table.biom')	0.0
996	('EP446223', 1, 'EP446223_K10_MV1D.otu_table.biom')	1.0
997	('EP446223', 4, 'EP446223_K40_MV1D.otu_table.biom')	1.0
998	('EP450448', 1, 'EP450448_K10_MV1D.otu_table.biom')	0.0
999	('EP450448', 3, 'EP450448_K30_MV1D.otu_table.biom')	0.0
1000	('EP450448', 4, 'EP450448_K40_MV1D.otu_table.biom')	0.0
1001	('EP450448', 6, 'EP450448_K60_MV1D.otu_table.biom')	0.0
1002	('EP451035', 1, 'EP451035_K10_MV1D.otu_table.biom')	1.0
1003	('EP451329', 1, 'EP451329_K10_MV1D.otu_table.biom')	0.0
1004	('EP451329', 2, 'EP451329_K20_MV1D.otu_table.biom')	0.0
1005	('EP451380', 1, 'EP451380_K10_MV1D.otu_table.biom')	0.0
1006	('EP451380', 2, 'EP451380_K20_MV1D.otu_table.biom')	0.0
1007	('EP451380', 3, 'EP451380_K30_MV1D.otu_table.biom')	0.0
1008	('EP451380', 4, 'EP451380_K40_MV1D.otu_table.biom')	0.0
1009	('EP451380', 5, 'EP451380_K50_MV1D.otu_table.biom')	0.0
1010	('EP458322', 1, 'EP458322_K10_MV1D.otu_table.biom')	1.0
1011	('EP458322', 2, 'EP458322_K20_MV1D.otu_table.biom')	1.0
1012	('EP458322', 3, 'EP458322_K30_MV1D.otu_table.biom')	0.0
1013	('EP459065', 1, 'EP459065_K10_MV1D.otu_table.biom')	0.0
1014	('EP459065', 4, 'EP459065_K40_MV1D.otu_table.biom')	0.0
1015	('EP459065', 8, 'EP459065_K80_MV1D.otu_table.biom')	1.0
1016	('EP459223', 1, 'EP459223_K10_MV1D.otu_table.biom')	0.0
1017	('EP459223', 2, 'EP459223_K20_MV1D.otu_table.biom')	0.0
1018	('EP459223', 3, 'EP459223_K30_MV1D.otu_table.biom')	0.0
1019	('EP459223', 5, 'EP459223_K50_MV1D.otu_table.biom')	0.0
1020	('EP460410', 1, 'EP460410_K10_MV1D.otu_table.biom')	0.0
1021	('EP460410', 2, 'EP460410_K20_MV1D.otu_table.biom')	0.0
1022	('EP460410', 3, 'EP460410_K30_MV1D.otu_table.biom')	0.0
1023	('EP460410', 4, 'EP460410_K40_MV1D.otu_table.biom')	0.0
1024	('EP460880', 1, 'EP460880_K10_MV1D.otu_table.biom')	1.0
1025	('EP460880', 2, 'EP460880_K20_MV1D.otu_table.biom')	1.0
1026	('EP460880', 3, 'EP460880_K30_MV1D.otu_table.biom')	1.0
1027	('EP460880', 4, 'EP460880_K40_MV1D.otu_table.biom')	1.0
1028	('EP460880', 6, 'EP460880_K60_MV1D.otu_table.biom')	1.0
1029	('EP460880', 7, 'EP460880_K70_MV1D.otu_table.biom')	1.0
1030	('EP461986', 1, 'EP461986_K10_MV1D.otu_table.biom')	0.0
1031	('EP461986', 3, 'EP461986_K30_MV1D.otu_table.biom')	0.0
1032	('EP461986', 6, 'EP461986_K60_MV1D.otu_table.biom')	0.0
1033	('EP462254', 1, 'EP462254_K10_MV1D.otu_table.biom')	0.0
1034	('EP462254', 2, 'EP462254_K20_MV1D.otu_table.biom')	0.0
1035	('EP462254', 4, 'EP462254_K40_MV1D.otu_table.biom')	1.0
1036	('EP463151', 1, 'EP463151_K10_MV1D.otu_table.biom')	0.0
1037	('EP463151', 2, 'EP463151_K20_MV1D.otu_table.biom')	0.0
1038	('EP464472', 1, 'EP464472_K10_MV1D.otu_table.biom')	0.0
1039	('EP464472', 11, 'EP464472_K110_MV1D.otu_table.biom')	1.0
1040	('EP464472', 2, 'EP464472_K20_MV1D.otu_table.biom')	0.0
1041	('EP464472', 3, 'EP464472_K30_MV1D.otu_table.biom')	0.0
1042	('EP464472', 4, 'EP464472_K40_MV1D.otu_table.biom')	0.0
1043	('EP464472', 5, 'EP464472_K50_MV1D.otu_table.biom')	0.0
1044	('EP466802', 1, 'EP466802_K10_MV1D.otu_table.biom')	0.0
1045	('EP467840', 1, 'EP467840_K10_MV1D.otu_table.biom')	1.0
1046	('EP467840', 2, 'EP467840_K20_MV1D.otu_table.biom')	1.0
1047	('EP467840', 3, 'EP467840_K30_MV1D.otu_table.biom')	1.0
1048	('EP467840', 4, 'EP467840_K40_MV1D.otu_table.biom')	1.0
1049	('EP470665', 1, 'EP470665_K10_MV1D.otu_table.biom')	0.0
1050	('EP470665', 7, 'EP470665_K70_MV1D.otu_table.biom')	1.0
1051	('EP470960', 10, 'EP470960_K100_MV1D.otu_table.biom')	1.0
1052	('EP470960', 1, 'EP470960_K10_MV1D.otu_table.biom')	1.0
1053	('EP470960', 2, 'EP470960_K20_MV1D.otu_table.biom')	0.0
1054	('EP470960', 3, 'EP470960_K30_MV1D.otu_table.biom')	1.0
1055	('EP470960', 4, 'EP470960_K40_MV1D.otu_table.biom')	0.0
1056	('EP473070', 1, 'EP473070_K10_MV1D.otu_table.biom')	0.0
1057	('EP473070', 2, 'EP473070_K20_MV1D.otu_table.biom')	0.0
1058	('EP473070', 3, 'EP473070_K30_MV1D.otu_table.biom')	0.0
1059	('EP473070', 4, 'EP473070_K40_MV1D.otu_table.biom')	0.0
1060	('EP474224', 1, 'EP474224_K10_MV1D.otu_table.biom')	0.0
1061	('EP474224', 2, 'EP474224_K20_MV1D.otu_table.biom')	0.0
1062	('EP474224', 3, 'EP474224_K30_MV1D.otu_table.biom')	0.0
1063	('EP474224', 4, 'EP474224_K40_MV1D.otu_table.biom')	0.0
1064	('EP474224', 9, 'EP474224_K90_MV1D.otu_table.biom')	0.0
1065	('EP474673', 1, 'EP474673_K10_MV1D.otu_table.biom')	0.0
1066	('EP474673', 2, 'EP474673_K20_MV1D.otu_table.biom')	1.0
1067	('EP474673', 3, 'EP474673_K30_MV1D.otu_table.biom')	0.0
1068	('EP479947', 1, 'EP479947_K10_MV1D.otu_table.biom')	0.0
1069	('EP479947', 2, 'EP479947_K20_MV1D.otu_table.biom')	1.0
1070	('EP479947', 3, 'EP479947_K30_MV1D.otu_table.biom')	0.0
1071	('EP481651', 1, 'EP481651_K10_MV1D.otu_table.biom')	1.0
