	sample	lambda
1421	('EP584156', 26, 'EP584156_K260_BRCD.otu_table.biom')	0.0
1422	('EP584156', 27, 'EP584156_K270_BRCD.otu_table.biom')	0.0
1423	('EP584156', 29, 'EP584156_K290_BRCD.otu_table.biom')	0.0
1424	('EP584156', 30, 'EP584156_K300_BRCD.otu_table.biom')	0.0
1425	('EP584156', 31, 'EP584156_K310_BRCD.otu_table.biom')	0.0
1426	('EP584156', 35, 'EP584156_K350_BRCD.otu_table.biom')	0.0
1427	('EP584156', 37, 'EP584156_K370_BRCD.otu_table.biom')	0.0
1428	('EP584156', 39, 'EP584156_K390_BRCD.otu_table.biom')	0.0
1429	('EP584156', 40, 'EP584156_K400_BRCD.otu_table.biom')	0.0
1430	('EP584156', 41, 'EP584156_K410_BRCD.otu_table.biom')	0.0
1431	('EP584156', 42, 'EP584156_K420_BRCD.otu_table.biom')	0.0
1432	('EP584156', 46, 'EP584156_K460_BRCD.otu_table.biom')	0.0
1433	('EP584156', 47, 'EP584156_K470_BRCD.otu_table.biom')	0.0
1434	('EP584156', 48, 'EP584156_K480_BRCD.otu_table.biom')	0.0
1435	('EP584156', 50, 'EP584156_K500_BRCD.otu_table.biom')	0.0
1436	('EP584156', 51, 'EP584156_K510_BRCD.otu_table.biom')	0.0
1437	('EP584156', 53, 'EP584156_K530_BRCD.otu_table.biom')	0.0
1438	('EP584156', 55, 'EP584156_K550_BRCD.otu_table.biom')	0.0
1439	('EP584156', 7, 'EP584156_K70_BRCD.otu_table.biom')	0.0
1440	('EP584338', 2, 'EP584338_K20_MRCD.otu_table.biom')	0.0
1441	('EP584338', 3, 'EP584338_K30_MRCD.otu_table.biom')	0.0
1442	('EP584338', 4, 'EP584338_K40_MRCD.otu_table.biom')	1.0
1443	('EP584338', 6, 'EP584338_K60_BRCD.otu_table.biom')	0.0
1444	('EP584338', 9, 'EP584338_K90_BRCD.otu_table.biom')	0.0
1445	('EP587032', 2, 'EP587032_K20_MRCD.otu_table.biom')	0.0
1446	('EP588271', 2, 'EP588271_K20_MRCD.otu_table.biom')	0.0
1447	('EP590973', 9, 'EP590973_K90_BRCD.otu_table.biom')	1.0
1448	('EP596677', 2, 'EP596677_K20_MRCD.otu_table.biom')	1.0
1449	('EP596677', 3, 'EP596677_K30_MRCD.otu_table.biom')	1.0
1450	('EP596677', 4, 'EP596677_K40_MRCD.otu_table.biom')	0.55
1451	('EP596677', 5, 'EP596677_K50_MRCD.otu_table.biom')	0.5
1452	('EP596677', 6, 'EP596677_K60_BRCD.otu_table.biom')	0.0
1453	('EP596677', 9, 'EP596677_K90_BRCD.otu_table.biom')	0.0
1454	('EP598179', 2, 'EP598179_K20_MRCD.otu_table.biom')	0.0
1455	('EP598179', 3, 'EP598179_K30_MRCD.otu_table.biom')	0.0
1456	('EP598179', 4, 'EP598179_K40_MRCD.otu_table.biom')	0.0
1457	('EP598179', 5, 'EP598179_K50_BRCD.otu_table.biom')	1.0
1458	('EP598179', 6, 'EP598179_K60_BRCD.otu_table.biom')	1.0
1459	('EP599902', 4, 'EP599902_K40_BRCD.otu_table.biom')	0.0
1460	('EP599902', 5, 'EP599902_K50_BRCD.otu_table.biom')	0.0
1461	('EP601434', 2, 'EP601434_K20_MRCD.otu_table.biom')	1.0
1462	('EP601434', 3, 'EP601434_K30_MRCD.otu_table.biom')	1.0
1463	('EP601434', 5, 'EP601434_K50_BRCD.otu_table.biom')	1.0
1464	('EP601434', 7, 'EP601434_K70_BRCD.otu_table.biom')	1.0
1465	('EP601434', 8, 'EP601434_K80_MRCD.otu_table.biom')	0.0
1466	('EP603154', 2, 'EP603154_K20_MRCD.otu_table.biom')	0.0
1467	('EP603154', 3, 'EP603154_K30_MRCD.otu_table.biom')	0.0
1468	('EP603154', 5, 'EP603154_K50_BRCD.otu_table.biom')	0.0
1469	('EP603154', 7, 'EP603154_K70_BRCD.otu_table.biom')	0.0
1470	('EP604653', 2, 'EP604653_K20_MRCD.otu_table.biom')	0.76
1471	('EP604653', 3, 'EP604653_K30_MRCD.otu_table.biom')	0.0
1472	('EP604653', 4, 'EP604653_K40_MRCD.otu_table.biom')	0.0
1473	('EP604653', 5, 'EP604653_K50_MRCD.otu_table.biom')	0.0
1474	('EP604653', 6, 'EP604653_K60_BRCD.otu_table.biom')	0.0
1475	('EP604653', 9, 'EP604653_K90_BRCD.otu_table.biom')	0.07
1476	('EP607311', 1, 'EP607311_K10_MRCD.otu_table.biom')	0.68
1477	('EP607311', 2, 'EP607311_K20_MRCD.otu_table.biom')	0.0
1478	('EP607311', 3, 'EP607311_K30_MRCD.otu_table.biom')	1.0
1479	('EP607311', 4, 'EP607311_K40_MRCD.otu_table.biom')	1.0
1480	('EP607311', 7, 'EP607311_K70_BRCD.otu_table.biom')	1.0
1481	('EP607978', 2, 'EP607978_K20_MRCD.otu_table.biom')	0.0
1482	('EP607978', 3, 'EP607978_K30_MRCD.otu_table.biom')	0.0
1483	('EP607978', 5, 'EP607978_K50_BRCD.otu_table.biom')	0.0
1484	('EP607978', 7, 'EP607978_K70_BRCD.otu_table.biom')	1.0
1485	('EP608013', 2, 'EP608013_K20_MRCD.otu_table.biom')	0.0
1486	('EP608013', 3, 'EP608013_K30_MRCD.otu_table.biom')	1.0
1487	('EP608013', 4, 'EP608013_K40_MRCD.otu_table.biom')	1.0
1488	('EP612207', 1, 'EP612207_K10_MRCD.otu_table.biom')	0.0
1489	('EP612207', 3, 'EP612207_K30_MRCD.otu_table.biom')	0.5
1490	('EP612207', 5, 'EP612207_K50_MRCD.otu_table.biom')	1.0
1491	('EP612207', 7, 'EP612207_K70_BRCD.otu_table.biom')	1.0
1492	('EP612777', 3, 'EP612777_K30_BRCD.otu_table.biom')	0.0
1493	('EP612777', 6, 'EP612777_K60_BRCD.otu_table.biom')	0.0
1494	('EP615135', 2, 'EP615135_K20_BRCD.otu_table.biom')	0.0
1495	('EP622928', 2, 'EP622928_K20_MRCD.otu_table.biom')	1.0
1496	('EP623316', 4, 'EP623316_K40_BRCD.otu_table.biom')	1.0
1497	('EP628259', 1, 'EP628259_K10_MRCD.otu_table.biom')	1.0
1498	('EP628259', 2, 'EP628259_K20_MRCD.otu_table.biom')	1.0
1499	('EP628259', 3, 'EP628259_K30_MRCD.otu_table.biom')	0.0
1500	('EP628259', 6, 'EP628259_K60_BRCD.otu_table.biom')	0.0
1501	('EP631608', 2, 'EP631608_K20_MRCD.otu_table.biom')	0.0
1502	('EP631608', 5, 'EP631608_K50_MRCD.otu_table.biom')	0.0
1503	('EP631955', 3, 'EP631955_K30_MRCD.otu_table.biom')	1.0
1504	('EP631955', 4, 'EP631955_K40_MRCD.otu_table.biom')	0.0
1505	('EP631955', 5, 'EP631955_K50_MRCD.otu_table.biom')	1.0
1506	('EP631955', 6, 'EP631955_K60_BRCD.otu_table.biom')	1.0
1507	('EP631955', 8, 'EP631955_K80_BRCD.otu_table.biom')	0.0
1508	('EP634595', 2, 'EP634595_K20_MRCD.otu_table.biom')	0.0
1509	('EP637055', 1, 'EP637055_K10_MRCD.otu_table.biom')	0.0
1510	('EP637055', 12, 'EP637055_K120_BRCD.otu_table.biom')	0.0
1511	('EP637055', 14, 'EP637055_K140_BRCD.otu_table.biom')	0.0
1512	('EP637055', 16, 'EP637055_K160_BRCD.otu_table.biom')	0.0
1513	('EP637055', 19, 'EP637055_K190_BRCD.otu_table.biom')	0.0
1514	('EP637055', 4, 'EP637055_K40_BRCD.otu_table.biom')	1.0
1515	('EP637055', 6, 'EP637055_K60_BRCD.otu_table.biom')	1.0
1516	('EP637055', 7, 'EP637055_K70_BRCD.otu_table.biom')	0.0
1517	('EP637055', 9, 'EP637055_K90_BRCD.otu_table.biom')	0.0
1518	('EP637810', 2, 'EP637810_K20_MRCD.otu_table.biom')	0.0
1519	('EP637810', 6, 'EP637810_K60_BRCD.otu_table.biom')	0.0
1520	('EP637810', 9, 'EP637810_K90_BRCD.otu_table.biom')	1.0
1521	('EP641566', 12, 'EP641566_K120_BRCD.otu_table.biom')	0.81
1522	('EP641566', 14, 'EP641566_K140_BRCD.otu_table.biom')	0.75
1523	('EP641566', 15, 'EP641566_K150_BRCD.otu_table.biom')	0.0
1524	('EP641566', 17, 'EP641566_K170_BRCD.otu_table.biom')	0.0
1525	('EP641566', 18, 'EP641566_K180_BRCD.otu_table.biom')	0.19
1526	('EP641566', 2, 'EP641566_K20_MRCD.otu_table.biom')	0.06
1527	('EP641566', 21, 'EP641566_K210_BRCD.otu_table.biom')	0.88
1528	('EP641566', 22, 'EP641566_K220_BRCD.otu_table.biom')	1.0
1529	('EP641566', 24, 'EP641566_K240_BRCD.otu_table.biom')	1.0
1530	('EP641566', 26, 'EP641566_K260_BRCD.otu_table.biom')	0.0
1531	('EP641566', 28, 'EP641566_K280_BRCD.otu_table.biom')	0.0
1532	('EP641566', 30, 'EP641566_K300_BRCD.otu_table.biom')	0.0
1533	('EP641566', 3, 'EP641566_K30_BRCD.otu_table.biom')	0.0
1534	('EP641566', 33, 'EP641566_K330_BRCD.otu_table.biom')	0.0
1535	('EP641566', 34, 'EP641566_K340_BRCD.otu_table.biom')	0.0
1536	('EP641566', 35, 'EP641566_K350_BRCD.otu_table.biom')	0.0
1537	('EP641566', 36, 'EP641566_K360_BRCD.otu_table.biom')	0.0
1538	('EP641566', 38, 'EP641566_K380_BRCD.otu_table.biom')	0.0
1539	('EP641566', 41, 'EP641566_K410_BRCD.otu_table.biom')	0.0
1540	('EP641566', 42, 'EP641566_K420_BRCD.otu_table.biom')	0.0
1541	('EP641566', 45, 'EP641566_K450_BRCD.otu_table.biom')	0.0
1542	('EP641566', 47, 'EP641566_K470_BRCD.otu_table.biom')	0.0
1543	('EP641566', 48, 'EP641566_K480_BRCD.otu_table.biom')	0.0
1544	('EP641566', 50, 'EP641566_K500_BRCD.otu_table.biom')	0.0
1545	('EP641566', 51, 'EP641566_K510_BRCD.otu_table.biom')	0.0
1546	('EP641566', 54, 'EP641566_K540_BRCD.otu_table.biom')	0.0
1547	('EP641566', 55, 'EP641566_K550_BRCD.otu_table.biom')	0.0
1548	('EP641566', 58, 'EP641566_K580_BRCD.otu_table.biom')	0.0
1549	('EP641566', 59, 'EP641566_K590_BRCD.otu_table.biom')	0.0
1550	('EP641566', 61, 'EP641566_K610_BRCD.otu_table.biom')	0.0
1551	('EP641566', 64, 'EP641566_K640_BRCD.otu_table.biom')	0.0
1552	('EP641566', 65, 'EP641566_K650_BRCD.otu_table.biom')	0.0
1553	('EP641566', 67, 'EP641566_K670_BRCD.otu_table.biom')	1.0
1554	('EP641566', 7, 'EP641566_K70_BRCD.otu_table.biom')	1.0
1555	('EP641566', 8, 'EP641566_K80_BRCD.otu_table.biom')	0.5
1556	('EP641566', 9, 'EP641566_K90_BRCD.otu_table.biom')	1.0
1557	('EP642005', 2, 'EP642005_K20_MRCD.otu_table.biom')	1.0
1558	('EP642005', 4, 'EP642005_K40_BRCD.otu_table.biom')	1.0
1559	('EP642005', 8, 'EP642005_K80_BRCD.otu_table.biom')	0.0
1560	('EP642999', 2, 'EP642999_K20_MRCD.otu_table.biom')	0.0
1561	('EP642999', 3, 'EP642999_K30_MRCD.otu_table.biom')	0.0
1562	('EP642999', 4, 'EP642999_K40_MRCD.otu_table.biom')	0.0
1563	('EP642999', 5, 'EP642999_K50_MRCD.otu_table.biom')	0.0
1564	('EP642999', 7, 'EP642999_K70_BRCD.otu_table.biom')	0.0
1565	('EP642999', 8, 'EP642999_K80_BRCD.otu_table.biom')	0.0
1566	('EP643672', 1, 'EP643672_K10_MRCD.otu_table.biom')	0.0
1567	('EP643672', 2, 'EP643672_K20_MRCD.otu_table.biom')	0.0
1568	('EP643672', 3, 'EP643672_K30_MRCD.otu_table.biom')	1.0
1569	('EP643672', 4, 'EP643672_K40_MRCD.otu_table.biom')	1.0
1570	('EP643672', 5, 'EP643672_K50_MRCD.otu_table.biom')	0.0
1571	('EP643672', 7, 'EP643672_K70_BRCD.otu_table.biom')	0.0
1572	('EP645846', 2, 'EP645846_K20_MRCD.otu_table.biom')	1.0
1573	('EP645846', 3, 'EP645846_K30_MRCD.otu_table.biom')	1.0
1574	('EP645846', 4, 'EP645846_K40_BRCD.otu_table.biom')	0.0
1575	('EP645846', 5, 'EP645846_K50_BRCD.otu_table.biom')	0.0
1576	('EP646001', 2, 'EP646001_K20_MRCD.otu_table.biom')	0.0
1577	('EP646001', 4, 'EP646001_K40_BRCD.otu_table.biom')	0.0
1578	('EP646001', 5, 'EP646001_K50_BRCD.otu_table.biom')	0.0
1579	('EP646235', 1, 'EP646235_K10_MRCD.otu_table.biom')	0.0
1580	('EP646235', 2, 'EP646235_K20_MRCD.otu_table.biom')	0.0
1581	('EP646235', 3, 'EP646235_K30_MRCD.otu_table.biom')	0.0
1582	('EP646235', 4, 'EP646235_K40_MRCD.otu_table.biom')	0.0
1583	('EP646235', 5, 'EP646235_K50_MRCD.otu_table.biom')	0.0
1584	('EP646235', 8, 'EP646235_K80_BRCD.otu_table.biom')	0.0
1585	('EP647996', 14, 'EP647996_K140_BRCD.otu_table.biom')	0.0
1586	('EP647996', 2, 'EP647996_K20_MRCD.otu_table.biom')	0.5
1587	('EP647996', 3, 'EP647996_K30_MRCD.otu_table.biom')	0.5
1588	('EP647996', 6, 'EP647996_K60_MRCD.otu_table.biom')	1.0
1589	('EP649700', 2, 'EP649700_K20_MRCD.otu_table.biom')	0.0
1590	('EP649700', 4, 'EP649700_K40_MRCD.otu_table.biom')	0.0
1591	('EP649700', 5, 'EP649700_K50_MRCD.otu_table.biom')	0.0
1592	('EP652669', 2, 'EP652669_K20_MRCD.otu_table.biom')	0.0
1593	('EP656868', 2, 'EP656868_K20_MRCD.otu_table.biom')	0.0
1594	('EP656868', 3, 'EP656868_K30_MRCD.otu_table.biom')	1.0
1595	('EP656868', 6, 'EP656868_K60_BRCD.otu_table.biom')	1.0
1596	('EP656868', 8, 'EP656868_K80_BRCD.otu_table.biom')	0.69
1597	('EP658321', 11, 'EP658321_K110_BRCD.otu_table.biom')	0.0
1598	('EP658321', 2, 'EP658321_K20_MRCD.otu_table.biom')	0.0
1599	('EP658321', 3, 'EP658321_K30_MRCD.otu_table.biom')	0.0
1600	('EP658321', 4, 'EP658321_K40_MRCD.otu_table.biom')	0.0
1601	('EP658321', 5, 'EP658321_K50_MRCD.otu_table.biom')	0.0
1602	('EP658321', 6, 'EP658321_K60_MRCD.otu_table.biom')	1.0
1603	('EP663155', 2, 'EP663155_K20_MRCD.otu_table.biom')	1.0
1604	('EP663155', 3, 'EP663155_K30_MRCD.otu_table.biom')	0.06
1605	('EP663155', 9, 'EP663155_K90_MRCD.otu_table.biom')	1.0
1606	('EP663711', 1, 'EP663711_K10_MRCD.otu_table.biom')	1.0
1607	('EP663711', 2, 'EP663711_K20_MRCD.otu_table.biom')	1.0
1608	('EP663711', 3, 'EP663711_K30_MRCD.otu_table.biom')	0.0
1609	('EP663711', 5, 'EP663711_K50_MRCD.otu_table.biom')	0.0
1610	('EP663711', 7, 'EP663711_K70_BRCD.otu_table.biom')	1.0
1611	('EP668636', 7, 'EP668636_K70_BRCD.otu_table.biom')	0.0
1612	('EP673071', 4, 'EP673071_K40_BRCD.otu_table.biom')	0.09
1613	('EP673071', 5, 'EP673071_K50_BRCD.otu_table.biom')	1.0
1614	('EP673818', 2, 'EP673818_K20_MRCD.otu_table.biom')	0.0
1615	('EP673818', 3, 'EP673818_K30_MRCD.otu_table.biom')	0.0
1616	('EP673818', 4, 'EP673818_K40_MRCD.otu_table.biom')	0.0
1617	('EP673818', 5, 'EP673818_K50_MRCD.otu_table.biom')	0.0
1618	('EP673818', 6, 'EP673818_K60_BRCD.otu_table.biom')	1.0
1619	('EP673818', 8, 'EP673818_K80_BRCD.otu_table.biom')	1.0
1620	('EP675794', 2, 'EP675794_K20_MRCD.otu_table.biom')	0.86
1621	('EP675794', 6, 'EP675794_K60_BRCD.otu_table.biom')	0.0
1622	('EP675794', 8, 'EP675794_K80_BRCD.otu_table.biom')	0.0
1623	('EP678863', 2, 'EP678863_K20_MRCD.otu_table.biom')	1.0
1624	('EP678863', 3, 'EP678863_K30_MRCD.otu_table.biom')	0.0
1625	('EP678863', 4, 'EP678863_K40_MRCD.otu_table.biom')	0.0
1626	('EP678863', 5, 'EP678863_K50_BRCD.otu_table.biom')	0.0
1627	('EP678863', 9, 'EP678863_K90_BRCD.otu_table.biom')	0.0
1628	('EP685717', 11, 'EP685717_K110_BRCD.otu_table.biom')	0.53
1629	('EP685717', 15, 'EP685717_K150_BRCD.otu_table.biom')	0.0
1630	('EP685717', 17, 'EP685717_K170_BRCD.otu_table.biom')	0.0
1631	('EP685717', 9, 'EP685717_K90_BRCD.otu_table.biom')	0.53
1632	('EP686265', 2, 'EP686265_K20_MRCD.otu_table.biom')	0.0
1633	('EP686265', 3, 'EP686265_K30_MRCD.otu_table.biom')	0.0
1634	('EP686265', 4, 'EP686265_K40_BRCD.otu_table.biom')	0.0
1635	('EP686265', 9, 'EP686265_K90_BRCD.otu_table.biom')	0.0
1636	('EP694646', 1, 'EP694646_K10_MRCD.otu_table.biom')	0.0
1637	('EP694646', 2, 'EP694646_K20_MRCD.otu_table.biom')	1.0
1638	('EP694646', 3, 'EP694646_K30_MRCD.otu_table.biom')	1.0
1639	('EP694646', 4, 'EP694646_K40_MRCD.otu_table.biom')	1.0
1640	('EP694646', 5, 'EP694646_K50_MRCD.otu_table.biom')	0.95
1641	('EP699720', 2, 'EP699720_K20_MRCD.otu_table.biom')	1.0
1642	('EP699720', 4, 'EP699720_K40_MRCD.otu_table.biom')	1.0
1643	('EP699720', 5, 'EP699720_K50_BRCD.otu_table.biom')	0.95
1644	('EP700088', 3, 'EP700088_K30_MRCD.otu_table.biom')	0.0
1645	('EP705519', 7, 'EP705519_K70_BRCD.otu_table.biom')	0.93
1646	('EP705519', 8, 'EP705519_K80_BRCD.otu_table.biom')	0.5
1647	('EP705715', 11, 'EP705715_K110_BRCD.otu_table.biom')	0.0
1648	('EP705715', 13, 'EP705715_K130_BRCD.otu_table.biom')	0.0
1649	('EP705715', 3, 'EP705715_K30_MRCD.otu_table.biom')	0.0
1650	('EP705715', 9, 'EP705715_K90_MRCD.otu_table.biom')	1.0
1651	('EP707684', 2, 'EP707684_K20_MRCD.otu_table.biom')	0.0
1652	('EP707684', 3, 'EP707684_K30_MRCD.otu_table.biom')	0.0
1653	('EP707684', 4, 'EP707684_K40_MRCD.otu_table.biom')	0.0
1654	('EP707684', 5, 'EP707684_K50_BRCD.otu_table.biom')	1.0
1655	('EP707684', 9, 'EP707684_K90_BRCD.otu_table.biom')	0.0
1656	('EP708835', 1, 'EP708835_K10_MRCD.otu_table.biom')	0.0
1657	('EP708835', 2, 'EP708835_K20_MRCD.otu_table.biom')	1.0
1658	('EP708835', 3, 'EP708835_K30_MRCD.otu_table.biom')	1.0
1659	('EP708835', 4, 'EP708835_K40_MRCD.otu_table.biom')	0.0
1660	('EP708835', 7, 'EP708835_K70_BRCD.otu_table.biom')	0.0
1661	('EP708835', 9, 'EP708835_K90_BRCD.otu_table.biom')	0.0
1662	('EP708966', 9, 'EP708966_K90_BRCD.otu_table.biom')	0.0
1663	('EP716298', 2, 'EP716298_K20_MRCD.otu_table.biom')	1.0
1664	('EP716298', 3, 'EP716298_K30_MRCD.otu_table.biom')	0.79
1665	('EP716298', 4, 'EP716298_K40_MRCD.otu_table.biom')	0.8
1666	('EP717203', 2, 'EP717203_K20_MRCD.otu_table.biom')	0.0
1667	('EP717203', 3, 'EP717203_K30_MRCD.otu_table.biom')	0.0
1668	('EP717203', 4, 'EP717203_K40_MRCD.otu_table.biom')	0.0
1669	('EP717203', 9, 'EP717203_K90_BRCD.otu_table.biom')	0.0
1670	('EP718673', 3, 'EP718673_K30_MRCD.otu_table.biom')	1.0
1671	('EP718673', 4, 'EP718673_K40_MRCD.otu_table.biom')	1.0
1672	('EP718673', 5, 'EP718673_K50_BRCD.otu_table.biom')	1.0
1673	('EP724185', 2, 'EP724185_K20_MRCD.otu_table.biom')	1.0
1674	('EP724185', 3, 'EP724185_K30_MRCD.otu_table.biom')	1.0
1675	('EP724185', 6, 'EP724185_K60_BRCD.otu_table.biom')	0.08
1676	('EP724185', 7, 'EP724185_K70_BRCD.otu_table.biom')	0.0
1677	('EP724739', 6, 'EP724739_K60_BRCD.otu_table.biom')	1.0
1678	('EP724739', 8, 'EP724739_K80_BRCD.otu_table.biom')	1.0
1679	('EP727301', 2, 'EP727301_K20_MRCD.otu_table.biom')	0.0
1680	('EP727301', 3, 'EP727301_K30_MRCD.otu_table.biom')	0.0
1681	('EP727301', 4, 'EP727301_K40_MRCD.otu_table.biom')	0.0
1682	('EP727301', 5, 'EP727301_K50_MRCD.otu_table.biom')	1.0
1683	('EP727301', 6, 'EP727301_K60_BRCD.otu_table.biom')	1.0
1684	('EP727301', 9, 'EP727301_K90_BRCD.otu_table.biom')	1.0
1685	('EP733790', 2, 'EP733790_K20_MRCD.otu_table.biom')	1.0
1686	('EP733790', 3, 'EP733790_K30_MRCD.otu_table.biom')	0.0
1687	('EP733790', 4, 'EP733790_K40_MRCD.otu_table.biom')	0.0
1688	('EP733790', 5, 'EP733790_K50_BRCD.otu_table.biom')	0.0
1689	('EP733790', 8, 'EP733790_K80_BRCD.otu_table.biom')	0.0
1690	('EP739912', 2, 'EP739912_K20_MRCD.otu_table.biom')	0.0
1691	('EP739912', 3, 'EP739912_K30_MRCD.otu_table.biom')	0.0
1692	('EP739912', 4, 'EP739912_K40_MRCD.otu_table.biom')	0.0
1693	('EP739912', 8, 'EP739912_K80_BRCD.otu_table.biom')	1.0
1694	('EP739912', 9, 'EP739912_K90_BRCD.otu_table.biom')	0.0
1695	('EP740843', 1, 'EP740843_K10_MRCD.otu_table.biom')	1.0
1696	('EP740843', 2, 'EP740843_K20_MRCD.otu_table.biom')	0.0
1697	('EP740843', 3, 'EP740843_K30_MRCD.otu_table.biom')	1.0
1698	('EP740843', 4, 'EP740843_K40_MRCD.otu_table.biom')	0.0
1699	('EP740843', 5, 'EP740843_K50_MRCD.otu_table.biom')	1.0
1700	('EP740843', 6, 'EP740843_K60_BRCD.otu_table.biom')	0.0
1701	('EP742234', 2, 'EP742234_K20_BRCD.otu_table.biom')	0.0
1702	('EP747703', 2, 'EP747703_K20_MRCD.otu_table.biom')	0.0
1703	('EP749232', 2, 'EP749232_K20_MRCD.otu_table.biom')	1.0
1704	('EP749232', 4, 'EP749232_K40_BRCD.otu_table.biom')	1.0
1705	('EP749232', 6, 'EP749232_K60_BRCD.otu_table.biom')	0.94
1706	('EP750568', 3, 'EP750568_K30_MRCD.otu_table.biom')	0.0
1707	('EP750568', 5, 'EP750568_K50_BRCD.otu_table.biom')	0.0
1708	('EP750568', 9, 'EP750568_K90_BRCD.otu_table.biom')	0.0
1709	('EP750844', 3, 'EP750844_K30_MRCD.otu_table.biom')	0.0
1710	('EP751500', 2, 'EP751500_K20_MRCD.otu_table.biom')	0.0
1711	('EP751500', 6, 'EP751500_K60_BRCD.otu_table.biom')	1.0
1712	('EP751500', 9, 'EP751500_K90_BRCD.otu_table.biom')	0.0
1713	('EP752976', 3, 'EP752976_K30_MRCD.otu_table.biom')	0.0
1714	('EP752976', 4, 'EP752976_K40_MRCD.otu_table.biom')	0.0
1715	('EP752976', 6, 'EP752976_K60_BRCD.otu_table.biom')	0.0
1716	('EP752976', 8, 'EP752976_K80_BRCD.otu_table.biom')	0.0
1717	('EP754016', 4, 'EP754016_K40_BRCD.otu_table.biom')	0.0
1718	('EP754016', 5, 'EP754016_K50_BRCD.otu_table.biom')	0.0
1719	('EP754866', 9, 'EP754866_K90_BRCD.otu_table.biom')	0.0
1720	('EP758715', 2, 'EP758715_K20_MRCD.otu_table.biom')	0.0
1721	('EP758715', 3, 'EP758715_K30_MRCD.otu_table.biom')	0.0
1722	('EP758715', 4, 'EP758715_K40_MRCD.otu_table.biom')	0.0
1723	('EP758715', 6, 'EP758715_K60_BRCD.otu_table.biom')	0.5
1724	('EP758715', 9, 'EP758715_K90_BRCD.otu_table.biom')	0.0
1725	('EP759641', 11, 'EP759641_K110_BRCD.otu_table.biom')	0.0
1726	('EP759641', 2, 'EP759641_K20_MRCD.otu_table.biom')	0.0
1727	('EP759641', 3, 'EP759641_K30_MRCD.otu_table.biom')	0.0
1728	('EP759641', 4, 'EP759641_K40_MRCD.otu_table.biom')	0.0
1729	('EP759641', 5, 'EP759641_K50_MRCD.otu_table.biom')	0.0
1730	('EP759641', 8, 'EP759641_K80_BRCD.otu_table.biom')	0.84
1731	('EP761009', 11, 'EP761009_K110_BRCD.otu_table.biom')	1.0
1732	('EP761009', 2, 'EP761009_K20_MRCD.otu_table.biom')	1.0
1733	('EP761009', 3, 'EP761009_K30_MRCD.otu_table.biom')	1.0
1734	('EP761009', 4, 'EP761009_K40_MRCD.otu_table.biom')	1.0
1735	('EP761009', 5, 'EP761009_K50_MRCD.otu_table.biom')	1.0
1736	('EP761009', 8, 'EP761009_K80_BRCD.otu_table.biom')	1.0
1737	('EP765637', 1, 'EP765637_K10_MRCD.otu_table.biom')	0.0
1738	('EP765637', 15, 'EP765637_K150_BRCD.otu_table.biom')	0.87
1739	('EP765637', 18, 'EP765637_K180_BRCD.otu_table.biom')	0.0
1740	('EP765637', 2, 'EP765637_K20_MRCD.otu_table.biom')	0.0
1741	('EP765637', 3, 'EP765637_K30_MRCD.otu_table.biom')	1.0
1742	('EP765637', 4, 'EP765637_K40_MRCD.otu_table.biom')	1.0
1743	('EP765637', 7, 'EP765637_K70_MRCD.otu_table.biom')	1.0
1744	('EP766458', 12, 'EP766458_K120_BRCD.otu_table.biom')	1.0
1745	('EP766458', 2, 'EP766458_K20_MRCD.otu_table.biom')	1.0
1746	('EP766458', 3, 'EP766458_K30_MRCD.otu_table.biom')	0.0
1747	('EP766458', 4, 'EP766458_K40_MRCD.otu_table.biom')	0.0
1748	('EP766458', 5, 'EP766458_K50_MRCD.otu_table.biom')	0.0
1749	('EP766458', 8, 'EP766458_K80_BRCD.otu_table.biom')	0.0
1750	('EP769777', 2, 'EP769777_K20_MRCD.otu_table.biom')	0.5
1751	('EP769777', 3, 'EP769777_K30_BRCD.otu_table.biom')	0.0
1752	('EP769777', 6, 'EP769777_K60_BRCD.otu_table.biom')	0.0
1753	('EP769777', 8, 'EP769777_K80_MRCD.otu_table.biom')	0.0
1754	('EP771695', 13, 'EP771695_K130_BRCD.otu_table.biom')	0.0
1755	('EP771695', 15, 'EP771695_K150_BRCD.otu_table.biom')	0.0
1756	('EP771695', 4, 'EP771695_K40_MRCD.otu_table.biom')	0.0
1757	('EP771695', 5, 'EP771695_K50_MRCD.otu_table.biom')	0.0
1758	('EP771695', 8, 'EP771695_K80_MRCD.otu_table.biom')	0.0
1759	('EP772621', 3, 'EP772621_K30_BRCD.otu_table.biom')	1.0
1760	('EP772621', 4, 'EP772621_K40_BRCD.otu_table.biom')	0.0
1761	('EP773241', 3, 'EP773241_K30_BRCD.otu_table.biom')	1.0
1762	('EP773241', 5, 'EP773241_K50_BRCD.otu_table.biom')	0.0
1763	('EP783101', 2, 'EP783101_K20_MRCD.otu_table.biom')	1.0
1764	('EP783101', 3, 'EP783101_K30_MRCD.otu_table.biom')	1.0
1765	('EP783101', 4, 'EP783101_K40_MRCD.otu_table.biom')	1.0
1766	('EP783101', 6, 'EP783101_K60_BRCD.otu_table.biom')	0.0
1767	('EP783101', 7, 'EP783101_K70_BRCD.otu_table.biom')	0.0
1768	('EP785033', 3, 'EP785033_K30_MRCD.otu_table.biom')	1.0
1769	('EP785033', 8, 'EP785033_K80_BRCD.otu_table.biom')	0.0
