	sample	lambda
1072	('EP663711', 2, 'EP663711_K20_MV1D.otu_table.biom')	0.0
1073	('EP663711', 3, 'EP663711_K30_MV1D.otu_table.biom')	0.0
1074	('EP663711', 5, 'EP663711_K50_MV1D.otu_table.biom')	0.0
1075	('EP664320', 2, 'EP664320_K20_MV1D.otu_table.biom')	1.0
1076	('EP664320', 3, 'EP664320_K30_MV1D.otu_table.biom')	1.0
1077	('EP664320', 5, 'EP664320_K50_MV1D.otu_table.biom')	0.0
1078	('EP673071', 2, 'EP673071_K20_MV1D.otu_table.biom')	0.0
1079	('EP673818', 2, 'EP673818_K20_MV1D.otu_table.biom')	0.0
1080	('EP673818', 3, 'EP673818_K30_MV1D.otu_table.biom')	0.0
1081	('EP673818', 4, 'EP673818_K40_MV1D.otu_table.biom')	0.0
1082	('EP675794', 2, 'EP675794_K20_MV1D.otu_table.biom')	0.0
1083	('EP675794', 3, 'EP675794_K30_MV1D.otu_table.biom')	0.0
1084	('EP678863', 2, 'EP678863_K20_MV1D.otu_table.biom')	0.0
1085	('EP678863', 3, 'EP678863_K30_MV1D.otu_table.biom')	0.0
1086	('EP678863', 4, 'EP678863_K40_MV1D.otu_table.biom')	0.0
1087	('EP683846', 2, 'EP683846_K20_MV1D.otu_table.biom')	0.0
1088	('EP683846', 3, 'EP683846_K30_MV1D.otu_table.biom')	0.0
1089	('EP683846', 4, 'EP683846_K40_MV1D.otu_table.biom')	0.0
1090	('EP685717', 2, 'EP685717_K20_MV1D.otu_table.biom')	0.07
1091	('EP686265', 2, 'EP686265_K20_MV1D.otu_table.biom')	0.0
1092	('EP686265', 3, 'EP686265_K30_MV1D.otu_table.biom')	0.0
1093	('EP694022', 2, 'EP694022_K20_MV1D.otu_table.biom')	0.0
1094	('EP694022', 3, 'EP694022_K30_MV1D.otu_table.biom')	0.07
1095	('EP694022', 4, 'EP694022_K40_MV1D.otu_table.biom')	0.0
1096	('EP694646', 2, 'EP694646_K20_MV1D.otu_table.biom')	1.0
1097	('EP694646', 3, 'EP694646_K30_MV1D.otu_table.biom')	1.0
1098	('EP694646', 4, 'EP694646_K40_MV1D.otu_table.biom')	1.0
1099	('EP694646', 5, 'EP694646_K50_MV1D.otu_table.biom')	1.0
1100	('EP699720', 2, 'EP699720_K20_MV1D.otu_table.biom')	0.0
1101	('EP699720', 3, 'EP699720_K30_MV1D.otu_table.biom')	0.0
1102	('EP699720', 4, 'EP699720_K40_MV1D.otu_table.biom')	0.0
1103	('EP700088', 3, 'EP700088_K30_MV1D.otu_table.biom')	0.0
1104	('EP705519', 4, 'EP705519_K40_MV1D.otu_table.biom')	0.0
1105	('EP705715', 3, 'EP705715_K30_MV1D.otu_table.biom')	0.0
1106	('EP705715', 9, 'EP705715_K90_MV1D.otu_table.biom')	0.0
1107	('EP707684', 2, 'EP707684_K20_MV1D.otu_table.biom')	1.0
1108	('EP707684', 4, 'EP707684_K40_MV1D.otu_table.biom')	0.0
1109	('EP708835', 1, 'EP708835_K10_MV1D.otu_table.biom')	1.0
1110	('EP708835', 2, 'EP708835_K20_MV1D.otu_table.biom')	1.0
1111	('EP708835', 3, 'EP708835_K30_MV1D.otu_table.biom')	0.0
1112	('EP708835', 4, 'EP708835_K40_MV1D.otu_table.biom')	1.0
1113	('EP716298', 2, 'EP716298_K20_MV1D.otu_table.biom')	0.0
1114	('EP716298', 3, 'EP716298_K30_MV1D.otu_table.biom')	0.5
1115	('EP716298', 4, 'EP716298_K40_MV1D.otu_table.biom')	1.0
1116	('EP717203', 2, 'EP717203_K20_MV1D.otu_table.biom')	1.0
1117	('EP717203', 3, 'EP717203_K30_MV1D.otu_table.biom')	1.0
1118	('EP717203', 4, 'EP717203_K40_MV1D.otu_table.biom')	0.51
1119	('EP718673', 2, 'EP718673_K20_MV1D.otu_table.biom')	0.0
1120	('EP718673', 3, 'EP718673_K30_MV1D.otu_table.biom')	0.0
1121	('EP718673', 4, 'EP718673_K40_MV1D.otu_table.biom')	0.0
1122	('EP718673', 8, 'EP718673_K80_MV1D.otu_table.biom')	0.0
1123	('EP724185', 11, 'EP724185_K110_MV1D.otu_table.biom')	0.0
1124	('EP724185', 2, 'EP724185_K20_MV1D.otu_table.biom')	0.0
1125	('EP724185', 3, 'EP724185_K30_MV1D.otu_table.biom')	0.0
1126	('EP724185', 4, 'EP724185_K40_MV1D.otu_table.biom')	0.0
1127	('EP724185', 5, 'EP724185_K50_MV1D.otu_table.biom')	0.0
1128	('EP727301', 2, 'EP727301_K20_MV1D.otu_table.biom')	0.0
1129	('EP727301', 3, 'EP727301_K30_MV1D.otu_table.biom')	0.0
1130	('EP727301', 4, 'EP727301_K40_MV1D.otu_table.biom')	0.0
1131	('EP727301', 5, 'EP727301_K50_MV1D.otu_table.biom')	0.0
1132	('EP733790', 2, 'EP733790_K20_MV1D.otu_table.biom')	0.0
1133	('EP733790', 3, 'EP733790_K30_MV1D.otu_table.biom')	1.0
1134	('EP733790', 4, 'EP733790_K40_MV1D.otu_table.biom')	0.0
1135	('EP739912', 2, 'EP739912_K20_MV1D.otu_table.biom')	0.0
1136	('EP739912', 3, 'EP739912_K30_MV1D.otu_table.biom')	0.0
1137	('EP739912', 4, 'EP739912_K40_MV1D.otu_table.biom')	0.0
1138	('EP740729', 2, 'EP740729_K20_MV1D.otu_table.biom')	0.0
1139	('EP740729', 3, 'EP740729_K30_MV1D.otu_table.biom')	0.0
1140	('EP740729', 5, 'EP740729_K50_MV1D.otu_table.biom')	0.0
1141	('EP740843', 2, 'EP740843_K20_MV1D.otu_table.biom')	0.0
1142	('EP740843', 3, 'EP740843_K30_MV1D.otu_table.biom')	0.0
1143	('EP740843', 4, 'EP740843_K40_MV1D.otu_table.biom')	0.0
1144	('EP740843', 5, 'EP740843_K50_MV1D.otu_table.biom')	0.0
1145	('EP741069', 3, 'EP741069_K30_MV1D.otu_table.biom')	1.0
1146	('EP745494', 2, 'EP745494_K20_MV1D.otu_table.biom')	0.0
1147	('EP747703', 2, 'EP747703_K20_MV1D.otu_table.biom')	0.0
1148	('EP749232', 2, 'EP749232_K20_MV1D.otu_table.biom')	1.0
1149	('EP750568', 3, 'EP750568_K30_MV1D.otu_table.biom')	0.0
1150	('EP750844', 2, 'EP750844_K20_MV1D.otu_table.biom')	0.0
1151	('EP750844', 3, 'EP750844_K30_MV1D.otu_table.biom')	0.0
1152	('EP751500', 2, 'EP751500_K20_MV1D.otu_table.biom')	0.0
1153	('EP752976', 4, 'EP752976_K40_MV1D.otu_table.biom')	0.0
1154	('EP754016', 7, 'EP754016_K70_MV1D.otu_table.biom')	0.0
1155	('EP758715', 2, 'EP758715_K20_MV1D.otu_table.biom')	1.0
1156	('EP758715', 3, 'EP758715_K30_MV1D.otu_table.biom')	1.0
1157	('EP758715', 4, 'EP758715_K40_MV1D.otu_table.biom')	1.0
1158	('EP759641', 2, 'EP759641_K20_MV1D.otu_table.biom')	0.0
1159	('EP759641', 3, 'EP759641_K30_MV1D.otu_table.biom')	0.0
1160	('EP759641', 4, 'EP759641_K40_MV1D.otu_table.biom')	0.0
1161	('EP761009', 2, 'EP761009_K20_MV1D.otu_table.biom')	0.0
1162	('EP761009', 3, 'EP761009_K30_MV1D.otu_table.biom')	0.0
1163	('EP761009', 4, 'EP761009_K40_MV1D.otu_table.biom')	0.0
1164	('EP761009', 5, 'EP761009_K50_MV1D.otu_table.biom')	0.0
1165	('EP761009', 6, 'EP761009_K60_MV1D.otu_table.biom')	0.0
1166	('EP765637', 1, 'EP765637_K10_MV1D.otu_table.biom')	0.0
1167	('EP765637', 2, 'EP765637_K20_MV1D.otu_table.biom')	0.0
1168	('EP765637', 3, 'EP765637_K30_MV1D.otu_table.biom')	0.0
1169	('EP765637', 4, 'EP765637_K40_MV1D.otu_table.biom')	0.0
1170	('EP765637', 7, 'EP765637_K70_MV1D.otu_table.biom')	0.0
1171	('EP766458', 2, 'EP766458_K20_MV1D.otu_table.biom')	0.0
1172	('EP766458', 3, 'EP766458_K30_MV1D.otu_table.biom')	0.0
1173	('EP766458', 4, 'EP766458_K40_MV1D.otu_table.biom')	0.0
1174	('EP766458', 5, 'EP766458_K50_MV1D.otu_table.biom')	0.0
1175	('EP769777', 2, 'EP769777_K20_MV1D.otu_table.biom')	1.0
1176	('EP769777', 8, 'EP769777_K80_MV1D.otu_table.biom')	0.0
1177	('EP771695', 4, 'EP771695_K40_MV1D.otu_table.biom')	1.0
1178	('EP771695', 5, 'EP771695_K50_MV1D.otu_table.biom')	1.0
1179	('EP771695', 8, 'EP771695_K80_MV1D.otu_table.biom')	1.0
1180	('EP779613', 4, 'EP779613_K40_MV1D.otu_table.biom')	1.0
1181	('EP779613', 7, 'EP779613_K70_MV1D.otu_table.biom')	1.0
1182	('EP783101', 2, 'EP783101_K20_MV1D.otu_table.biom')	0.0
1183	('EP783101', 3, 'EP783101_K30_MV1D.otu_table.biom')	0.0
1184	('EP783101', 4, 'EP783101_K40_MV1D.otu_table.biom')	1.0
1185	('EP785033', 2, 'EP785033_K20_MV1D.otu_table.biom')	1.0
1186	('EP785033', 3, 'EP785033_K30_MV1D.otu_table.biom')	1.0
1187	('EP785033', 4, 'EP785033_K40_MV1D.otu_table.biom')	1.0
1188	('EP786740', 2, 'EP786740_K20_MV1D.otu_table.biom')	0.0
1189	('EP786740', 4, 'EP786740_K40_MV1D.otu_table.biom')	0.0
1190	('EP786740', 5, 'EP786740_K50_MV1D.otu_table.biom')	0.0
1191	('EP786740', 6, 'EP786740_K60_MV1D.otu_table.biom')	0.0
1192	('EP791525', 2, 'EP791525_K20_MV1D.otu_table.biom')	0.0
1193	('EP791525', 3, 'EP791525_K30_MV1D.otu_table.biom')	0.0
1194	('EP791691', 7, 'EP791691_K70_MV1D.otu_table.biom')	0.0
1195	('EP791691', 8, 'EP791691_K80_MV1D.otu_table.biom')	0.0
1196	('EP791888', 2, 'EP791888_K20_MV1D.otu_table.biom')	0.0
1197	('EP791888', 3, 'EP791888_K30_MV1D.otu_table.biom')	0.0
1198	('EP791888', 4, 'EP791888_K40_MV1D.otu_table.biom')	0.0
1199	('EP791888', 5, 'EP791888_K50_MV1D.otu_table.biom')	0.0
1200	('EP791888', 6, 'EP791888_K60_MV1D.otu_table.biom')	0.0
1201	('EP792982', 2, 'EP792982_K20_MV1D.otu_table.biom')	0.0
1202	('EP792982', 3, 'EP792982_K30_MV1D.otu_table.biom')	0.0
1203	('EP792982', 4, 'EP792982_K40_MV1D.otu_table.biom')	0.0
1204	('EP792982', 5, 'EP792982_K50_MV1D.otu_table.biom')	0.0
1205	('EP804124', 2, 'EP804124_K20_MV1D.otu_table.biom')	0.0
1206	('EP804124', 3, 'EP804124_K30_MV1D.otu_table.biom')	0.0
1207	('EP804124', 5, 'EP804124_K50_MV1D.otu_table.biom')	0.0
1208	('EP804945', 2, 'EP804945_K20_MV1D.otu_table.biom')	0.0
1209	('EP804945', 4, 'EP804945_K40_MV1D.otu_table.biom')	0.0
1210	('EP809211', 2, 'EP809211_K20_MV1D.otu_table.biom')	1.0
1211	('EP809211', 3, 'EP809211_K30_MV1D.otu_table.biom')	1.0
1212	('EP809211', 4, 'EP809211_K40_MV1D.otu_table.biom')	1.0
1213	('EP811525', 1, 'EP811525_K10_MV1D.otu_table.biom')	0.0
1214	('EP811525', 2, 'EP811525_K20_MV1D.otu_table.biom')	0.0
1215	('EP811525', 3, 'EP811525_K30_MV1D.otu_table.biom')	0.0
1216	('EP813212', 2, 'EP813212_K20_MV1D.otu_table.biom')	1.0
1217	('EP813212', 3, 'EP813212_K30_MV1D.otu_table.biom')	1.0
1218	('EP813212', 4, 'EP813212_K40_MV1D.otu_table.biom')	1.0
1219	('EP813212', 5, 'EP813212_K50_MV1D.otu_table.biom')	1.0
1220	('EP813212', 6, 'EP813212_K60_MV1D.otu_table.biom')	1.0
1221	('EP824061', 3, 'EP824061_K30_MV1D.otu_table.biom')	0.0
1222	('EP824061', 4, 'EP824061_K40_MV1D.otu_table.biom')	0.0
1223	('EP824061', 5, 'EP824061_K50_MV1D.otu_table.biom')	0.0
1224	('EP824061', 6, 'EP824061_K60_MV1D.otu_table.biom')	0.0
1225	('EP824738', 2, 'EP824738_K20_MV1D.otu_table.biom')	0.0
1226	('EP824738', 3, 'EP824738_K30_MV1D.otu_table.biom')	0.0
1227	('EP824738', 4, 'EP824738_K40_MV1D.otu_table.biom')	0.0
1228	('EP824738', 5, 'EP824738_K50_MV1D.otu_table.biom')	0.0
1229	('EP824738', 6, 'EP824738_K60_MV1D.otu_table.biom')	0.0
1230	('EP824738', 7, 'EP824738_K70_MV1D.otu_table.biom')	0.0
1231	('EP828081', 2, 'EP828081_K20_MV1D.otu_table.biom')	0.0
1232	('EP828081', 3, 'EP828081_K30_MV1D.otu_table.biom')	0.0
1233	('EP828710', 1, 'EP828710_K10_MV1D.otu_table.biom')	1.0
1234	('EP828710', 2, 'EP828710_K20_MV1D.otu_table.biom')	1.0
1235	('EP828710', 3, 'EP828710_K30_MV1D.otu_table.biom')	1.0
1236	('EP828710', 4, 'EP828710_K40_MV1D.otu_table.biom')	1.0
1237	('EP828710', 5, 'EP828710_K50_MV1D.otu_table.biom')	1.0
1238	('EP833671', 4, 'EP833671_K40_MV1D.otu_table.biom')	0.0
1239	('EP833671', 6, 'EP833671_K60_MV1D.otu_table.biom')	0.0
1240	('EP833671', 7, 'EP833671_K70_MV1D.otu_table.biom')	0.0
1241	('EP833671', 9, 'EP833671_K90_MV1D.otu_table.biom')	0.0
1242	('EP837596', 2, 'EP837596_K20_MV1D.otu_table.biom')	0.0
1243	('EP837596', 3, 'EP837596_K30_MV1D.otu_table.biom')	0.0
1244	('EP837596', 4, 'EP837596_K40_MV1D.otu_table.biom')	0.0
1245	('EP837596', 6, 'EP837596_K60_MV1D.otu_table.biom')	0.0
1246	('EP840663', 2, 'EP840663_K20_MV1D.otu_table.biom')	0.0
1247	('EP840663', 3, 'EP840663_K30_MV1D.otu_table.biom')	0.0
1248	('EP840663', 4, 'EP840663_K40_MV1D.otu_table.biom')	0.0
1249	('EP841660', 2, 'EP841660_K20_MV1D.otu_table.biom')	0.0
1250	('EP841660', 3, 'EP841660_K30_MV1D.otu_table.biom')	0.0
1251	('EP841660', 4, 'EP841660_K40_MV1D.otu_table.biom')	0.0
1252	('EP841667', 2, 'EP841667_K20_MV1D.otu_table.biom')	0.0
1253	('EP841667', 3, 'EP841667_K30_MV1D.otu_table.biom')	1.0
1254	('EP841667', 4, 'EP841667_K40_MV1D.otu_table.biom')	1.0
1255	('EP841667', 5, 'EP841667_K50_MV1D.otu_table.biom')	0.37
1256	('EP841667', 6, 'EP841667_K60_MV1D.otu_table.biom')	1.0
1257	('EP841683', 2, 'EP841683_K20_MV1D.otu_table.biom')	0.0
1258	('EP841683', 3, 'EP841683_K30_MV1D.otu_table.biom')	0.0
1259	('EP841683', 4, 'EP841683_K40_MV1D.otu_table.biom')	0.0
1260	('EP842327', 2, 'EP842327_K20_MV1D.otu_table.biom')	0.0
1261	('EP842327', 3, 'EP842327_K30_MV1D.otu_table.biom')	0.0
1262	('EP843963', 2, 'EP843963_K20_MV1D.otu_table.biom')	0.0
1263	('EP843963', 3, 'EP843963_K30_MV1D.otu_table.biom')	0.0
1264	('EP843963', 4, 'EP843963_K40_MV1D.otu_table.biom')	0.0
1265	('EP843963', 5, 'EP843963_K50_MV1D.otu_table.biom')	0.0
1266	('EP844868', 4, 'EP844868_K40_MV1D.otu_table.biom')	1.0
1267	('EP845775', 2, 'EP845775_K20_MV1D.otu_table.biom')	0.0
1268	('EP845775', 4, 'EP845775_K40_MV1D.otu_table.biom')	0.0
1269	('EP845775', 5, 'EP845775_K50_MV1D.otu_table.biom')	0.0
1270	('EP850673', 2, 'EP850673_K20_MV1D.otu_table.biom')	1.0
1271	('EP850673', 3, 'EP850673_K30_MV1D.otu_table.biom')	1.0
1272	('EP850673', 4, 'EP850673_K40_MV1D.otu_table.biom')	1.0
1273	('EP853831', 2, 'EP853831_K20_MV1D.otu_table.biom')	0.0
1274	('EP853831', 3, 'EP853831_K30_MV1D.otu_table.biom')	1.0
1275	('EP853831', 5, 'EP853831_K50_MV1D.otu_table.biom')	1.0
1276	('EP860829', 2, 'EP860829_K20_MV1D.otu_table.biom')	0.0
1277	('EP860829', 3, 'EP860829_K30_MV1D.otu_table.biom')	0.0
1278	('EP861388', 2, 'EP861388_K20_MV1D.otu_table.biom')	0.0
1279	('EP861388', 3, 'EP861388_K30_MV1D.otu_table.biom')	0.0
1280	('EP861388', 4, 'EP861388_K40_MV1D.otu_table.biom')	0.0
1281	('EP861388', 5, 'EP861388_K50_MV1D.otu_table.biom')	0.0
1282	('EP863344', 2, 'EP863344_K20_MV1D.otu_table.biom')	1.0
1283	('EP863344', 3, 'EP863344_K30_MV1D.otu_table.biom')	1.0
1284	('EP868014', 2, 'EP868014_K20_MV1D.otu_table.biom')	1.0
1285	('EP868014', 3, 'EP868014_K30_MV1D.otu_table.biom')	0.0
1286	('EP868014', 4, 'EP868014_K40_MV1D.otu_table.biom')	1.0
1287	('EP869641', 3, 'EP869641_K30_MV1D.otu_table.biom')	0.0
1288	('EP869641', 5, 'EP869641_K50_MV1D.otu_table.biom')	0.0
1289	('EP870480', 2, 'EP870480_K20_MV1D.otu_table.biom')	0.0
1290	('EP870480', 3, 'EP870480_K30_MV1D.otu_table.biom')	1.0
1291	('EP870480', 4, 'EP870480_K40_MV1D.otu_table.biom')	1.0
1292	('EP871285', 2, 'EP871285_K20_MV1D.otu_table.biom')	0.0
1293	('EP871285', 3, 'EP871285_K30_MV1D.otu_table.biom')	0.0
1294	('EP871285', 5, 'EP871285_K50_MV1D.otu_table.biom')	0.0
1295	('EP873739', 2, 'EP873739_K20_MV1D.otu_table.biom')	0.0
1296	('EP873739', 3, 'EP873739_K30_MV1D.otu_table.biom')	0.88
1297	('EP873739', 4, 'EP873739_K40_MV1D.otu_table.biom')	1.0
1298	('EP873739', 5, 'EP873739_K50_MV1D.otu_table.biom')	1.0
1299	('EP879870', 2, 'EP879870_K20_MV1D.otu_table.biom')	0.0
1300	('EP879870', 3, 'EP879870_K30_MV1D.otu_table.biom')	0.0
1301	('EP879870', 9, 'EP879870_K90_MV1D.otu_table.biom')	0.0
1302	('EP882960', 2, 'EP882960_K20_MV1D.otu_table.biom')	0.0
1303	('EP882960', 7, 'EP882960_K70_MV1D.otu_table.biom')	0.0
1304	('EP883575', 2, 'EP883575_K20_MV1D.otu_table.biom')	0.0
1305	('EP883575', 3, 'EP883575_K30_MV1D.otu_table.biom')	0.0
1306	('EP883575', 4, 'EP883575_K40_MV1D.otu_table.biom')	0.0
1307	('EP883575', 5, 'EP883575_K50_MV1D.otu_table.biom')	0.0
1308	('EP883575', 6, 'EP883575_K60_MV1D.otu_table.biom')	0.0
1309	('EP885097', 2, 'EP885097_K20_MV1D.otu_table.biom')	0.0
1310	('EP885097', 3, 'EP885097_K30_MV1D.otu_table.biom')	0.0
1311	('EP885097', 4, 'EP885097_K40_MV1D.otu_table.biom')	0.0
1312	('EP888674', 2, 'EP888674_K20_MV1D.otu_table.biom')	0.0
1313	('EP888674', 3, 'EP888674_K30_MV1D.otu_table.biom')	0.0
1314	('EP889264', 2, 'EP889264_K20_MV1D.otu_table.biom')	0.0
1315	('EP889264', 3, 'EP889264_K30_MV1D.otu_table.biom')	0.0
1316	('EP889264', 4, 'EP889264_K40_MV1D.otu_table.biom')	0.37
1317	('EP889264', 9, 'EP889264_K90_MV1D.otu_table.biom')	1.0
1318	('EP891353', 2, 'EP891353_K20_MV1D.otu_table.biom')	0.94
1319	('EP891541', 2, 'EP891541_K20_MV1D.otu_table.biom')	0.0
1320	('EP891541', 3, 'EP891541_K30_MV1D.otu_table.biom')	0.0
1321	('EP891541', 4, 'EP891541_K40_MV1D.otu_table.biom')	0.0
1322	('EP892824', 2, 'EP892824_K20_MV1D.otu_table.biom')	0.0
1323	('EP892824', 3, 'EP892824_K30_MV1D.otu_table.biom')	1.0
1324	('EP892824', 4, 'EP892824_K40_MV1D.otu_table.biom')	1.0
1325	('EP892824', 5, 'EP892824_K50_MV1D.otu_table.biom')	1.0
1326	('EP893965', 2, 'EP893965_K20_MV1D.otu_table.biom')	0.0
1327	('EP893965', 3, 'EP893965_K30_MV1D.otu_table.biom')	0.0
1328	('EP893965', 4, 'EP893965_K40_MV1D.otu_table.biom')	0.0
1329	('EP897729', 2, 'EP897729_K20_MV1D.otu_table.biom')	0.0
1330	('EP897729', 3, 'EP897729_K30_MV1D.otu_table.biom')	0.0
1331	('EP897729', 6, 'EP897729_K60_MV1D.otu_table.biom')	0.0
1332	('EP899509', 11, 'EP899509_K110_MV1D.otu_table.biom')	0.0
1333	('EP899509', 2, 'EP899509_K20_MV1D.otu_table.biom')	0.0
1334	('EP899509', 3, 'EP899509_K30_MV1D.otu_table.biom')	0.0
1335	('EP899509', 4, 'EP899509_K40_MV1D.otu_table.biom')	0.0
1336	('EP903758', 2, 'EP903758_K20_MV1D.otu_table.biom')	0.0
1337	('EP903758', 3, 'EP903758_K30_MV1D.otu_table.biom')	0.0
1338	('EP903758', 4, 'EP903758_K40_MV1D.otu_table.biom')	0.0
1339	('EP908409', 2, 'EP908409_K20_MV1D.otu_table.biom')	1.0
1340	('EP908409', 3, 'EP908409_K30_MV1D.otu_table.biom')	0.52
1341	('EP908409', 4, 'EP908409_K40_MV1D.otu_table.biom')	0.0
1342	('EP908409', 5, 'EP908409_K50_MV1D.otu_table.biom')	1.0
1343	('EP909375', 2, 'EP909375_K20_MV1D.otu_table.biom')	0.0
1344	('EP909375', 3, 'EP909375_K30_MV1D.otu_table.biom')	0.0
1345	('EP912323', 2, 'EP912323_K20_MV1D.otu_table.biom')	0.0
1346	('EP912323', 3, 'EP912323_K30_MV1D.otu_table.biom')	0.0
1347	('EP912323', 5, 'EP912323_K50_MV1D.otu_table.biom')	0.0
1348	('EP912323', 9, 'EP912323_K90_MV1D.otu_table.biom')	1.0
1349	('EP915249', 8, 'EP915249_K80_MV1D.otu_table.biom')	1.0
1350	('EP919343', 2, 'EP919343_K20_MV1D.otu_table.biom')	0.51
1351	('EP925066', 2, 'EP925066_K20_MV1D.otu_table.biom')	0.0
1352	('EP925066', 7, 'EP925066_K70_MV1D.otu_table.biom')	0.0
1353	('EP925066', 8, 'EP925066_K80_MV1D.otu_table.biom')	0.0
1354	('EP925694', 1, 'EP925694_K10_MV1D.otu_table.biom')	0.0
1355	('EP925694', 2, 'EP925694_K20_MV1D.otu_table.biom')	0.0
1356	('EP925694', 3, 'EP925694_K30_MV1D.otu_table.biom')	0.0
1357	('EP925694', 4, 'EP925694_K40_MV1D.otu_table.biom')	0.0
1358	('EP926005', 2, 'EP926005_K20_MV1D.otu_table.biom')	0.0
1359	('EP926005', 3, 'EP926005_K30_MV1D.otu_table.biom')	0.0
1360	('EP926005', 4, 'EP926005_K40_MV1D.otu_table.biom')	0.0
1361	('EP926575', 2, 'EP926575_K20_MV1D.otu_table.biom')	0.07
1362	('EP926575', 3, 'EP926575_K30_MV1D.otu_table.biom')	0.0
1363	('EP926575', 4, 'EP926575_K40_MV1D.otu_table.biom')	0.0
1364	('EP926575', 5, 'EP926575_K50_MV1D.otu_table.biom')	0.0
1365	('EP926575', 6, 'EP926575_K60_MV1D.otu_table.biom')	0.0
1366	('EP929440', 2, 'EP929440_K20_MV1D.otu_table.biom')	0.0
1367	('EP931682', 2, 'EP931682_K20_MV1D.otu_table.biom')	0.0
1368	('EP934299', 2, 'EP934299_K20_MV1D.otu_table.biom')	0.0
1369	('EP934299', 3, 'EP934299_K30_MV1D.otu_table.biom')	0.0
1370	('EP934299', 4, 'EP934299_K40_MV1D.otu_table.biom')	0.0
1371	('EP934299', 5, 'EP934299_K50_MV1D.otu_table.biom')	0.0
1372	('EP934299', 6, 'EP934299_K60_MV1D.otu_table.biom')	0.0
1373	('EP936022', 2, 'EP936022_K20_MV1D.otu_table.biom')	1.0
1374	('EP936464', 1, 'EP936464_K10_MV1D.otu_table.biom')	1.0
1375	('EP936464', 2, 'EP936464_K20_MV1D.otu_table.biom')	1.0
1376	('EP936464', 3, 'EP936464_K30_MV1D.otu_table.biom')	1.0
1377	('EP936464', 4, 'EP936464_K40_MV1D.otu_table.biom')	1.0
1378	('EP941670', 1, 'EP941670_K10_MV1D.otu_table.biom')	0.0
1379	('EP941670', 2, 'EP941670_K20_MV1D.otu_table.biom')	0.0
1380	('EP941670', 3, 'EP941670_K30_MV1D.otu_table.biom')	0.0
1381	('EP941670', 4, 'EP941670_K40_MV1D.otu_table.biom')	0.0
1382	('EP944038', 7, 'EP944038_K70_MV1D.otu_table.biom')	0.0
1383	('EP949081', 2, 'EP949081_K20_MV1D.otu_table.biom')	1.0
1384	('EP949081', 4, 'EP949081_K40_MV1D.otu_table.biom')	1.0
1385	('EP949081', 5, 'EP949081_K50_MV1D.otu_table.biom')	0.0
1386	('EP951326', 2, 'EP951326_K20_MV1D.otu_table.biom')	0.52
1387	('EP951326', 5, 'EP951326_K50_MV1D.otu_table.biom')	1.0
1388	('EP954767', 2, 'EP954767_K20_MV1D.otu_table.biom')	0.0
1389	('EP954767', 3, 'EP954767_K30_MV1D.otu_table.biom')	0.0
1390	('EP954767', 4, 'EP954767_K40_MV1D.otu_table.biom')	0.0
1391	('EP956934', 3, 'EP956934_K30_MV1D.otu_table.biom')	1.0
1392	('EP957861', 2, 'EP957861_K20_MV1D.otu_table.biom')	0.51
1393	('EP958168', 3, 'EP958168_K30_MV1D.otu_table.biom')	0.0
1394	('EP958168', 9, 'EP958168_K90_MV1D.otu_table.biom')	1.0
1395	('EP959101', 2, 'EP959101_K20_MV1D.otu_table.biom')	0.0
1396	('EP959101', 3, 'EP959101_K30_MV1D.otu_table.biom')	0.0
1397	('EP959101', 4, 'EP959101_K40_MV1D.otu_table.biom')	0.0
1398	('EP959101', 5, 'EP959101_K50_MV1D.otu_table.biom')	0.0
1399	('EP959101', 6, 'EP959101_K60_MV1D.otu_table.biom')	0.0
1400	('EP959101', 7, 'EP959101_K70_MV1D.otu_table.biom')	0.0
1401	('EP959101', 8, 'EP959101_K80_MV1D.otu_table.biom')	0.0
1402	('EP959897', 2, 'EP959897_K20_MV1D.otu_table.biom')	0.0
1403	('EP959897', 4, 'EP959897_K40_MV1D.otu_table.biom')	0.0
1404	('EP959897', 5, 'EP959897_K50_MV1D.otu_table.biom')	0.0
1405	('EP966032', 2, 'EP966032_K20_MV1D.otu_table.biom')	1.0
1406	('EP966032', 3, 'EP966032_K30_MV1D.otu_table.biom')	1.0
1407	('EP966032', 4, 'EP966032_K40_MV1D.otu_table.biom')	1.0
1408	('EP970774', 2, 'EP970774_K20_MV1D.otu_table.biom')	0.0
1409	('EP970774', 3, 'EP970774_K30_MV1D.otu_table.biom')	0.0
1410	('EP970774', 4, 'EP970774_K40_MV1D.otu_table.biom')	0.0
1411	('EP970774', 5, 'EP970774_K50_MV1D.otu_table.biom')	0.0
1412	('EP970774', 6, 'EP970774_K60_MV1D.otu_table.biom')	0.0
1413	('EP972345', 2, 'EP972345_K20_MV1D.otu_table.biom')	0.0
1414	('EP972345', 4, 'EP972345_K40_MV1D.otu_table.biom')	0.0
1415	('EP972460', 2, 'EP972460_K20_MV1D.otu_table.biom')	0.0
1416	('EP972460', 3, 'EP972460_K30_MV1D.otu_table.biom')	0.0
1417	('EP972460', 4, 'EP972460_K40_MV1D.otu_table.biom')	0.0
1418	('EP972460', 5, 'EP972460_K50_MV1D.otu_table.biom')	0.0
1419	('EP972460', 6, 'EP972460_K60_MV1D.otu_table.biom')	0.0
1420	('EP974070', 2, 'EP974070_K20_MV1D.otu_table.biom')	0.07
