	sample	lambda
358	('EP117219', 10, 'EP117219_K100_BCKD.otu_table.biom')	1.0
359	('EP117219', 1, 'EP117219_K10_MCKD.otu_table.biom')	1.0
360	('EP117219', 3, 'EP117219_K30_MCKD.otu_table.biom')	1.0
361	('EP117219', 4, 'EP117219_K40_MCKD.otu_table.biom')	1.0
362	('EP117219', 7, 'EP117219_K70_BCKD.otu_table.biom')	1.0
363	('EP117219', 9, 'EP117219_K90_MCKD.otu_table.biom')	1.0
364	('EP117702', 10, 'EP117702_K100_MCKD.otu_table.biom')	1.0
365	('EP117702', 1, 'EP117702_K10_MCKD.otu_table.biom')	1.0
366	('EP117702', 2, 'EP117702_K20_MCKD.otu_table.biom')	1.0
367	('EP117702', 3, 'EP117702_K30_MCKD.otu_table.biom')	1.0
368	('EP117702', 4, 'EP117702_K40_MCKD.otu_table.biom')	1.0
369	('EP117702', 8, 'EP117702_K80_BCKD.otu_table.biom')	1.0
370	('EP117702', 9, 'EP117702_K90_BCKD.otu_table.biom')	1.0
371	('EP117915', 1, 'EP117915_K10_MCKD.otu_table.biom')	1.0
372	('EP117915', 2, 'EP117915_K20_BCKD.otu_table.biom')	1.0
373	('EP117915', 4, 'EP117915_K40_MCKD.otu_table.biom')	1.0
374	('EP117915', 5, 'EP117915_K50_BCKD.otu_table.biom')	0.0
375	('EP117915', 7, 'EP117915_K70_MCKD.otu_table.biom')	1.0
376	('EP119655', 1, 'EP119655_K10_MCKD.otu_table.biom')	1.0
377	('EP119655', 2, 'EP119655_K20_MCKD.otu_table.biom')	1.0
378	('EP120862', 10, 'EP120862_K100_BCKD.otu_table.biom')	1.0
379	('EP120862', 1, 'EP120862_K10_MCKD.otu_table.biom')	1.0
380	('EP120862', 17, 'EP120862_K170_BCKD.otu_table.biom')	0.0
381	('EP120862', 18, 'EP120862_K180_BCKD.otu_table.biom')	0.0
382	('EP120862', 19, 'EP120862_K190_BCKD.otu_table.biom')	0.0
383	('EP120862', 2, 'EP120862_K20_BCKD.otu_table.biom')	1.0
384	('EP120862', 21, 'EP120862_K210_BCKD.otu_table.biom')	1.0
385	('EP120862', 22, 'EP120862_K220_BCKD.otu_table.biom')	1.0
386	('EP120862', 25, 'EP120862_K250_BCKD.otu_table.biom')	1.0
387	('EP120862', 26, 'EP120862_K260_BCKD.otu_table.biom')	1.0
388	('EP120862', 28, 'EP120862_K280_BCKD.otu_table.biom')	1.0
389	('EP120862', 3, 'EP120862_K30_MCKD.otu_table.biom')	1.0
390	('EP120862', 31, 'EP120862_K310_BCKD.otu_table.biom')	1.0
391	('EP120862', 32, 'EP120862_K320_BCKD.otu_table.biom')	1.0
392	('EP120862', 34, 'EP120862_K340_BCKD.otu_table.biom')	1.0
393	('EP120862', 35, 'EP120862_K350_BCKD.otu_table.biom')	1.0
394	('EP120862', 37, 'EP120862_K370_BCKD.otu_table.biom')	1.0
395	('EP120862', 39, 'EP120862_K390_BCKD.otu_table.biom')	1.0
396	('EP120862', 40, 'EP120862_K400_BCKD.otu_table.biom')	1.0
397	('EP120862', 43, 'EP120862_K430_BCKD.otu_table.biom')	1.0
398	('EP120862', 44, 'EP120862_K440_BCKD.otu_table.biom')	1.0
399	('EP120862', 46, 'EP120862_K460_BCKD.otu_table.biom')	1.0
400	('EP120862', 6, 'EP120862_K60_BCKD.otu_table.biom')	1.0
401	('EP120862', 7, 'EP120862_K70_BCKD.otu_table.biom')	1.0
402	('EP120862', 8, 'EP120862_K80_BCKD.otu_table.biom')	1.0
403	('EP120862', 9, 'EP120862_K90_BCKD.otu_table.biom')	1.0
404	('EP123585', 2, 'EP123585_K20_MCKD.otu_table.biom')	1.0
405	('EP123900', 10, 'EP123900_K100_MCKD.otu_table.biom')	1.0
406	('EP123900', 1, 'EP123900_K10_MCKD.otu_table.biom')	1.0
407	('EP123900', 11, 'EP123900_K110_BCKD.otu_table.biom')	1.0
408	('EP123900', 2, 'EP123900_K20_MCKD.otu_table.biom')	1.0
409	('EP123900', 3, 'EP123900_K30_MCKD.otu_table.biom')	1.0
410	('EP123900', 4, 'EP123900_K40_MCKD.otu_table.biom')	1.0
411	('EP123900', 5, 'EP123900_K50_MCKD.otu_table.biom')	1.0
412	('EP123900', 7, 'EP123900_K70_BCKD.otu_table.biom')	1.0
413	('EP126323', 10, 'EP126323_K100_BCKD.otu_table.biom')	1.0
414	('EP126323', 1, 'EP126323_K10_MCKD.otu_table.biom')	1.0
415	('EP126323', 15, 'EP126323_K150_BCKD.otu_table.biom')	1.0
416	('EP126323', 2, 'EP126323_K20_MCKD.otu_table.biom')	1.0
417	('EP126323', 6, 'EP126323_K60_BCKD.otu_table.biom')	0.0
418	('EP129024', 1, 'EP129024_K10_MCKD.otu_table.biom')	1.0
419	('EP129024', 2, 'EP129024_K20_MCKD.otu_table.biom')	1.0
420	('EP129024', 3, 'EP129024_K30_MCKD.otu_table.biom')	1.0
421	('EP129024', 4, 'EP129024_K40_MCKD.otu_table.biom')	1.0
422	('EP129024', 8, 'EP129024_K80_MCKD.otu_table.biom')	1.0
423	('EP129024', 9, 'EP129024_K90_BCKD.otu_table.biom')	1.0
424	('EP129845', 1, 'EP129845_K10_MCKD.otu_table.biom')	1.0
425	('EP129845', 11, 'EP129845_K110_BCKD.otu_table.biom')	1.0
426	('EP129845', 12, 'EP129845_K120_MCKD.otu_table.biom')	1.0
427	('EP129845', 2, 'EP129845_K20_MCKD.otu_table.biom')	1.0
428	('EP129845', 4, 'EP129845_K40_MCKD.otu_table.biom')	1.0
429	('EP129845', 5, 'EP129845_K50_MCKD.otu_table.biom')	1.0
430	('EP129845', 6, 'EP129845_K60_MCKD.otu_table.biom')	1.0
431	('EP129845', 8, 'EP129845_K80_BCKD.otu_table.biom')	0.0
432	('EP131173', 10, 'EP131173_K100_MCKD.otu_table.biom')	1.0
433	('EP131173', 1, 'EP131173_K10_MCKD.otu_table.biom')	1.0
434	('EP131173', 2, 'EP131173_K20_MCKD.otu_table.biom')	1.0
435	('EP131173', 3, 'EP131173_K30_MCKD.otu_table.biom')	1.0
436	('EP131173', 4, 'EP131173_K40_MCKD.otu_table.biom')	1.0
437	('EP131173', 6, 'EP131173_K60_BCKD.otu_table.biom')	1.0
438	('EP131838', 1, 'EP131838_K10_MCKD.otu_table.biom')	1.0
439	('EP131838', 3, 'EP131838_K30_MCKD.otu_table.biom')	0.0
440	('EP131838', 4, 'EP131838_K40_MCKD.otu_table.biom')	1.0
441	('EP131838', 6, 'EP131838_K60_BCKD.otu_table.biom')	1.0
442	('EP131838', 8, 'EP131838_K80_BCKD.otu_table.biom')	1.0
443	('EP131838', 9, 'EP131838_K90_MCKD.otu_table.biom')	1.0
444	('EP134204', 10, 'EP134204_K100_BCKD.otu_table.biom')	1.0
445	('EP134204', 1, 'EP134204_K10_MCKD.otu_table.biom')	1.0
446	('EP134204', 2, 'EP134204_K20_MCKD.otu_table.biom')	1.0
447	('EP134204', 3, 'EP134204_K30_MCKD.otu_table.biom')	1.0
448	('EP134204', 4, 'EP134204_K40_MCKD.otu_table.biom')	1.0
449	('EP134204', 5, 'EP134204_K50_MCKD.otu_table.biom')	1.0
450	('EP134204', 8, 'EP134204_K80_BCKD.otu_table.biom')	1.0
451	('EP134204', 9, 'EP134204_K90_MCKD.otu_table.biom')	1.0
452	('EP136122', 1, 'EP136122_K10_MCKD.otu_table.biom')	1.0
453	('EP136122', 2, 'EP136122_K20_MCKD.otu_table.biom')	1.0
454	('EP136122', 3, 'EP136122_K30_MCKD.otu_table.biom')	1.0
455	('EP136122', 4, 'EP136122_K40_MCKD.otu_table.biom')	1.0
456	('EP136122', 5, 'EP136122_K50_MCKD.otu_table.biom')	1.0
457	('EP136122', 6, 'EP136122_K60_MCKD.otu_table.biom')	1.0
458	('EP136122', 7, 'EP136122_K70_BCKD.otu_table.biom')	1.0
459	('EP136122', 9, 'EP136122_K90_BCKD.otu_table.biom')	1.0
460	('EP137942', 1, 'EP137942_K10_MCKD.otu_table.biom')	1.0
461	('EP137942', 2, 'EP137942_K20_BCKD.otu_table.biom')	1.0
462	('EP137942', 5, 'EP137942_K50_MCKD.otu_table.biom')	1.0
463	('EP137942', 6, 'EP137942_K60_BCKD.otu_table.biom')	1.0
464	('EP145184', 1, 'EP145184_K10_MCKD.otu_table.biom')	1.0
465	('EP145184', 2, 'EP145184_K20_MCKD.otu_table.biom')	1.0
466	('EP145184', 3, 'EP145184_K30_MCKD.otu_table.biom')	1.0
467	('EP145184', 4, 'EP145184_K40_BCKD.otu_table.biom')	0.0
468	('EP145184', 6, 'EP145184_K60_BCKD.otu_table.biom')	1.0
469	('EP145184', 7, 'EP145184_K70_MCKD.otu_table.biom')	1.0
470	('EP145184', 9, 'EP145184_K90_MCKD.otu_table.biom')	1.0
471	('EP153366', 1, 'EP153366_K10_MCKD.otu_table.biom')	1.0
472	('EP153366', 11, 'EP153366_K110_MCKD.otu_table.biom')	1.0
473	('EP153366', 12, 'EP153366_K120_BCKD.otu_table.biom')	1.0
474	('EP153366', 2, 'EP153366_K20_MCKD.otu_table.biom')	1.0
475	('EP153366', 3, 'EP153366_K30_MCKD.otu_table.biom')	1.0
476	('EP153366', 4, 'EP153366_K40_MCKD.otu_table.biom')	1.0
477	('EP153366', 5, 'EP153366_K50_MCKD.otu_table.biom')	1.0
478	('EP153366', 6, 'EP153366_K60_MCKD.otu_table.biom')	1.0
479	('EP153366', 7, 'EP153366_K70_MCKD.otu_table.biom')	1.0
480	('EP154266', 1, 'EP154266_K10_MCKD.otu_table.biom')	1.0
481	('EP154266', 12, 'EP154266_K120_BCKD.otu_table.biom')	1.0
482	('EP154266', 13, 'EP154266_K130_MCKD.otu_table.biom')	1.0
483	('EP154266', 14, 'EP154266_K140_BCKD.otu_table.biom')	1.0
484	('EP154266', 2, 'EP154266_K20_MCKD.otu_table.biom')	1.0
485	('EP154266', 3, 'EP154266_K30_MCKD.otu_table.biom')	1.0
486	('EP154266', 4, 'EP154266_K40_MCKD.otu_table.biom')	1.0
487	('EP154266', 5, 'EP154266_K50_MCKD.otu_table.biom')	1.0
488	('EP154266', 6, 'EP154266_K60_MCKD.otu_table.biom')	1.0
489	('EP154266', 7, 'EP154266_K70_MCKD.otu_table.biom')	1.0
490	('EP154266', 8, 'EP154266_K80_MCKD.otu_table.biom')	1.0
491	('EP154266', 9, 'EP154266_K90_MCKD.otu_table.biom')	1.0
492	('EP155239', 1, 'EP155239_K10_MCKD.otu_table.biom')	1.0
493	('EP155239', 2, 'EP155239_K20_MCKD.otu_table.biom')	1.0
494	('EP155239', 4, 'EP155239_K40_BCKD.otu_table.biom')	1.0
495	('EP155239', 5, 'EP155239_K50_MCKD.otu_table.biom')	1.0
496	('EP156198', 1, 'EP156198_K10_MCKD.otu_table.biom')	1.0
497	('EP156198', 3, 'EP156198_K30_BCKD.otu_table.biom')	1.0
498	('EP156198', 5, 'EP156198_K50_MCKD.otu_table.biom')	1.0
499	('EP156198', 6, 'EP156198_K60_BCKD.otu_table.biom')	1.0
500	('EP156198', 7, 'EP156198_K70_BCKD.otu_table.biom')	0.0
501	('EP156198', 8, 'EP156198_K80_BCKD.otu_table.biom')	1.0
502	('EP164977', 10, 'EP164977_K100_BCKD.otu_table.biom')	1.0
503	('EP164977', 1, 'EP164977_K10_MCKD.otu_table.biom')	1.0
504	('EP164977', 2, 'EP164977_K20_MCKD.otu_table.biom')	1.0
505	('EP164977', 3, 'EP164977_K30_MCKD.otu_table.biom')	1.0
506	('EP164977', 4, 'EP164977_K40_MCKD.otu_table.biom')	1.0
507	('EP164977', 5, 'EP164977_K50_MCKD.otu_table.biom')	1.0
508	('EP164977', 6, 'EP164977_K60_MCKD.otu_table.biom')	0.0
509	('EP164977', 7, 'EP164977_K70_BCKD.otu_table.biom')	0.0
510	('EP164977', 9, 'EP164977_K90_MCKD.otu_table.biom')	1.0
511	('EP169772', 1, 'EP169772_K10_MCKD.otu_table.biom')	1.0
512	('EP169772', 2, 'EP169772_K20_MCKD.otu_table.biom')	1.0
513	('EP169772', 3, 'EP169772_K30_MCKD.otu_table.biom')	1.0
514	('EP169772', 4, 'EP169772_K40_BCKD.otu_table.biom')	1.0
515	('EP169772', 6, 'EP169772_K60_MCKD.otu_table.biom')	1.0
516	('EP169772', 7, 'EP169772_K70_BCKD.otu_table.biom')	1.0
517	('EP171330', 1, 'EP171330_K10_MCKD.otu_table.biom')	1.0
518	('EP171330', 11, 'EP171330_K110_MCKD.otu_table.biom')	1.0
519	('EP171330', 12, 'EP171330_K120_BCKD.otu_table.biom')	1.0
520	('EP171330', 2, 'EP171330_K20_MCKD.otu_table.biom')	1.0
521	('EP171330', 3, 'EP171330_K30_MCKD.otu_table.biom')	1.0
522	('EP171330', 4, 'EP171330_K40_MCKD.otu_table.biom')	1.0
523	('EP171330', 5, 'EP171330_K50_MCKD.otu_table.biom')	1.0
524	('EP171330', 6, 'EP171330_K60_MCKD.otu_table.biom')	1.0
525	('EP171330', 7, 'EP171330_K70_MCKD.otu_table.biom')	1.0
526	('EP171330', 8, 'EP171330_K80_BCKD.otu_table.biom')	1.0
527	('EP172676', 1, 'EP172676_K10_MCKD.otu_table.biom')	1.0
528	('EP172676', 3, 'EP172676_K30_MCKD.otu_table.biom')	1.0
529	('EP172676', 4, 'EP172676_K40_MCKD.otu_table.biom')	1.0
530	('EP172676', 6, 'EP172676_K60_MCKD.otu_table.biom')	1.0
531	('EP172676', 7, 'EP172676_K70_BC1D.otu_table.biom')	1.0
532	('EP174763', 1, 'EP174763_K10_MCKD.otu_table.biom')	1.0
533	('EP174763', 2, 'EP174763_K20_MCKD.otu_table.biom')	1.0
534	('EP174763', 3, 'EP174763_K30_MCKD.otu_table.biom')	0.0
535	('EP174763', 5, 'EP174763_K50_BCKD.otu_table.biom')	0.0
536	('EP174763', 8, 'EP174763_K80_BCKD.otu_table.biom')	1.0
537	('EP174763', 9, 'EP174763_K90_MCKD.otu_table.biom')	1.0
538	('EP175456', 1, 'EP175456_K10_MCKD.otu_table.biom')	1.0
539	('EP175456', 2, 'EP175456_K20_MCKD.otu_table.biom')	1.0
540	('EP175456', 3, 'EP175456_K30_MCKD.otu_table.biom')	1.0
541	('EP175456', 4, 'EP175456_K40_MCKD.otu_table.biom')	1.0
542	('EP175456', 5, 'EP175456_K50_MCKD.otu_table.biom')	1.0
543	('EP175456', 6, 'EP175456_K60_BCKD.otu_table.biom')	1.0
544	('EP175456', 8, 'EP175456_K80_MCKD.otu_table.biom')	1.0
545	('EP175456', 9, 'EP175456_K90_BCKD.otu_table.biom')	1.0
546	('EP175511', 2, 'EP175511_K20_BCKD.otu_table.biom')	1.0
547	('EP175511', 3, 'EP175511_K30_MCKD.otu_table.biom')	1.0
548	('EP175511', 4, 'EP175511_K40_BCKD.otu_table.biom')	1.0
549	('EP175511', 6, 'EP175511_K60_MCKD.otu_table.biom')	1.0
550	('EP179901', 2, 'EP179901_K20_BCKD.otu_table.biom')	1.0
551	('EP181675', 1, 'EP181675_K10_MCKD.otu_table.biom')	1.0
552	('EP182431', 1, 'EP182431_K10_MCKD.otu_table.biom')	1.0
553	('EP182444', 1, 'EP182444_K10_MCKD.otu_table.biom')	1.0
554	('EP182444', 3, 'EP182444_K30_BCKD.otu_table.biom')	1.0
555	('EP182444', 4, 'EP182444_K40_BCKD.otu_table.biom')	1.0
556	('EP182444', 6, 'EP182444_K60_MCKD.otu_table.biom')	1.0
557	('EP182444', 7, 'EP182444_K70_MCKD.otu_table.biom')	1.0
558	('EP182444', 8, 'EP182444_K80_MCKD.otu_table.biom')	1.0
559	('EP186689', 4, 'EP186689_K40_BCKD.otu_table.biom')	0.0
560	('EP190835', 1, 'EP190835_K10_MCKD.otu_table.biom')	1.0
561	('EP190835', 2, 'EP190835_K20_MCKD.otu_table.biom')	1.0
562	('EP190835', 3, 'EP190835_K30_MCKD.otu_table.biom')	1.0
563	('EP190835', 5, 'EP190835_K50_MCKD.otu_table.biom')	1.0
564	('EP191772', 1, 'EP191772_K10_MCKD.otu_table.biom')	1.0
565	('EP191772', 12, 'EP191772_K120_BCKD.otu_table.biom')	1.0
566	('EP191772', 8, 'EP191772_K80_BCKD.otu_table.biom')	0.0
567	('EP191897', 1, 'EP191897_K10_MCKD.otu_table.biom')	1.0
568	('EP191897', 2, 'EP191897_K20_MCKD.otu_table.biom')	1.0
569	('EP191897', 3, 'EP191897_K30_MCKD.otu_table.biom')	1.0
570	('EP196783', 1, 'EP196783_K10_MCKD.otu_table.biom')	1.0
571	('EP196783', 2, 'EP196783_K20_MCKD.otu_table.biom')	1.0
572	('EP198705', 1, 'EP198705_K10_MCKD.otu_table.biom')	1.0
573	('EP198705', 13, 'EP198705_K130_BCKD.otu_table.biom')	1.0
574	('EP198705', 14, 'EP198705_K140_BCKD.otu_table.biom')	1.0
575	('EP198705', 16, 'EP198705_K160_BCKD.otu_table.biom')	1.0
576	('EP198705', 20, 'EP198705_K200_BCKD.otu_table.biom')	1.0
577	('EP198705', 22, 'EP198705_K220_BCKD.otu_table.biom')	1.0
578	('EP198705', 23, 'EP198705_K230_BCKD.otu_table.biom')	1.0
579	('EP198705', 25, 'EP198705_K250_BCKD.otu_table.biom')	1.0
580	('EP198705', 26, 'EP198705_K260_BCKD.otu_table.biom')	1.0
581	('EP198705', 28, 'EP198705_K280_BCKD.otu_table.biom')	1.0
582	('EP198705', 29, 'EP198705_K290_BCKD.otu_table.biom')	1.0
583	('EP198705', 33, 'EP198705_K330_BCKD.otu_table.biom')	1.0
584	('EP198705', 34, 'EP198705_K340_BCKD.otu_table.biom')	1.0
585	('EP198705', 37, 'EP198705_K370_BCKD.otu_table.biom')	1.0
586	('EP198705', 38, 'EP198705_K380_BCKD.otu_table.biom')	1.0
587	('EP198705', 39, 'EP198705_K390_BCKD.otu_table.biom')	1.0
588	('EP198705', 40, 'EP198705_K400_BCKD.otu_table.biom')	1.0
589	('EP198705', 43, 'EP198705_K430_BCKD.otu_table.biom')	1.0
590	('EP198705', 44, 'EP198705_K440_BCKD.otu_table.biom')	1.0
591	('EP198705', 6, 'EP198705_K60_BCKD.otu_table.biom')	1.0
592	('EP198705', 9, 'EP198705_K90_BCKD.otu_table.biom')	1.0
593	('EP201349', 1, 'EP201349_K10_MCKD.otu_table.biom')	1.0
594	('EP201349', 2, 'EP201349_K20_MCKD.otu_table.biom')	1.0
595	('EP203336', 1, 'EP203336_K10_MCKD.otu_table.biom')	1.0
596	('EP205465', 10, 'EP205465_K100_BCKD.otu_table.biom')	1.0
597	('EP205465', 1, 'EP205465_K10_MCKD.otu_table.biom')	1.0
598	('EP205465', 11, 'EP205465_K110_MCKD.otu_table.biom')	1.0
599	('EP205465', 2, 'EP205465_K20_MCKD.otu_table.biom')	1.0
600	('EP205465', 3, 'EP205465_K30_MCKD.otu_table.biom')	1.0
601	('EP205465', 4, 'EP205465_K40_MCKD.otu_table.biom')	1.0
602	('EP205465', 5, 'EP205465_K50_MCKD.otu_table.biom')	1.0
603	('EP205465', 8, 'EP205465_K80_BCKD.otu_table.biom')	1.0
604	('EP206375', 1, 'EP206375_K10_MCKD.otu_table.biom')	1.0
605	('EP206375', 2, 'EP206375_K20_MCKD.otu_table.biom')	1.0
606	('EP206375', 3, 'EP206375_K30_MCKD.otu_table.biom')	1.0
607	('EP206375', 4, 'EP206375_K40_MCKD.otu_table.biom')	1.0
608	('EP207166', 1, 'EP207166_K10_MCKD.otu_table.biom')	1.0
609	('EP207166', 2, 'EP207166_K20_MCKD.otu_table.biom')	1.0
610	('EP207166', 3, 'EP207166_K30_MCKD.otu_table.biom')	1.0
611	('EP207828', 1, 'EP207828_K10_MCKD.otu_table.biom')	1.0
612	('EP207828', 2, 'EP207828_K20_MCKD.otu_table.biom')	1.0
613	('EP207828', 3, 'EP207828_K30_BCKD.otu_table.biom')	1.0
614	('EP207828', 5, 'EP207828_K50_MCKD.otu_table.biom')	1.0
615	('EP207828', 6, 'EP207828_K60_BCKD.otu_table.biom')	1.0
616	('EP209572', 10, 'EP209572_K100_MCKD.otu_table.biom')	1.0
617	('EP209572', 1, 'EP209572_K10_MCKD.otu_table.biom')	1.0
618	('EP209572', 2, 'EP209572_K20_MCKD.otu_table.biom')	1.0
619	('EP209572', 3, 'EP209572_K30_MCKD.otu_table.biom')	1.0
620	('EP209572', 5, 'EP209572_K50_BCKD.otu_table.biom')	1.0
621	('EP209572', 9, 'EP209572_K90_BCKD.otu_table.biom')	1.0
622	('EP211731', 7, 'EP211731_K70_BCKD.otu_table.biom')	1.0
623	('EP213757', 1, 'EP213757_K10_MCKD.otu_table.biom')	1.0
624	('EP213757', 11, 'EP213757_K110_BCKD.otu_table.biom')	1.0
625	('EP213757', 12, 'EP213757_K120_MCKD.otu_table.biom')	1.0
626	('EP213757', 2, 'EP213757_K20_MCKD.otu_table.biom')	1.0
627	('EP213757', 3, 'EP213757_K30_MCKD.otu_table.biom')	1.0
628	('EP213757', 4, 'EP213757_K40_MCKD.otu_table.biom')	1.0
629	('EP213757', 5, 'EP213757_K50_MCKD.otu_table.biom')	1.0
630	('EP213757', 6, 'EP213757_K60_MCKD.otu_table.biom')	1.0
631	('EP213757', 8, 'EP213757_K80_BCKD.otu_table.biom')	1.0
632	('EP216429', 10, 'EP216429_K100_BCKD.otu_table.biom')	1.0
633	('EP216429', 13, 'EP216429_K130_BCKD.otu_table.biom')	1.0
634	('EP216429', 2, 'EP216429_K20_MCKD.otu_table.biom')	1.0
635	('EP216429', 3, 'EP216429_K30_MCKD.otu_table.biom')	1.0
636	('EP216429', 4, 'EP216429_K40_MCKD.otu_table.biom')	1.0
637	('EP216429', 5, 'EP216429_K50_BCKD.otu_table.biom')	1.0
638	('EP216429', 6, 'EP216429_K60_BCKD.otu_table.biom')	0.0
639	('EP216429', 9, 'EP216429_K90_MCKD.otu_table.biom')	1.0
640	('EP217091', 1, 'EP217091_K10_MCKD.otu_table.biom')	1.0
641	('EP217091', 2, 'EP217091_K20_BCKD.otu_table.biom')	1.0
642	('EP217091', 4, 'EP217091_K40_MCKD.otu_table.biom')	1.0
643	('EP217091', 5, 'EP217091_K50_MCKD.otu_table.biom')	1.0
644	('EP218239', 10, 'EP218239_K100_MCKD.otu_table.biom')	1.0
645	('EP218239', 1, 'EP218239_K10_MCKD.otu_table.biom')	1.0
646	('EP218239', 2, 'EP218239_K20_MCKD.otu_table.biom')	1.0
647	('EP218239', 3, 'EP218239_K30_MCKD.otu_table.biom')	1.0
648	('EP218239', 4, 'EP218239_K40_MCKD.otu_table.biom')	1.0
649	('EP218239', 5, 'EP218239_K50_BCKD.otu_table.biom')	0.0
650	('EP218239', 7, 'EP218239_K70_BCKD.otu_table.biom')	1.0
651	('EP218239', 8, 'EP218239_K80_MCKD.otu_table.biom')	1.0
652	('EP218253', 1, 'EP218253_K10_MCKD.otu_table.biom')	1.0
653	('EP218253', 11, 'EP218253_K110_MCKD.otu_table.biom')	1.0
654	('EP218253', 12, 'EP218253_K120_BCKD.otu_table.biom')	1.0
655	('EP218253', 2, 'EP218253_K20_MCKD.otu_table.biom')	1.0
656	('EP218253', 3, 'EP218253_K30_MCKD.otu_table.biom')	1.0
657	('EP218253', 4, 'EP218253_K40_MCKD.otu_table.biom')	1.0
658	('EP218253', 5, 'EP218253_K50_MCKD.otu_table.biom')	1.0
659	('EP218253', 9, 'EP218253_K90_BCKD.otu_table.biom')	1.0
660	('EP219711', 10, 'EP219711_K100_BCKD.otu_table.biom')	1.0
661	('EP219711', 1, 'EP219711_K10_MCKD.otu_table.biom')	1.0
662	('EP219711', 11, 'EP219711_K110_MCKD.otu_table.biom')	1.0
663	('EP219711', 2, 'EP219711_K20_MCKD.otu_table.biom')	1.0
664	('EP219711', 3, 'EP219711_K30_MCKD.otu_table.biom')	1.0
665	('EP219711', 4, 'EP219711_K40_MCKD.otu_table.biom')	1.0
666	('EP219711', 5, 'EP219711_K50_MCKD.otu_table.biom')	1.0
667	('EP219711', 8, 'EP219711_K80_BCKD.otu_table.biom')	1.0
668	('EP219915', 1, 'EP219915_K10_MCKD.otu_table.biom')	1.0
669	('EP219915', 2, 'EP219915_K20_MCKD.otu_table.biom')	1.0
670	('EP219915', 3, 'EP219915_K30_MCKD.otu_table.biom')	1.0
671	('EP219915', 5, 'EP219915_K50_BCKD.otu_table.biom')	1.0
672	('EP219915', 7, 'EP219915_K70_BCKD.otu_table.biom')	1.0
673	('EP219915', 8, 'EP219915_K80_MCKD.otu_table.biom')	1.0
674	('EP222037', 1, 'EP222037_K10_MCKD.otu_table.biom')	1.0
675	('EP222037', 2, 'EP222037_K20_MCKD.otu_table.biom')	1.0
676	('EP222037', 3, 'EP222037_K30_MCKD.otu_table.biom')	1.0
677	('EP222037', 4, 'EP222037_K40_MCKD.otu_table.biom')	1.0
678	('EP222037', 5, 'EP222037_K50_MCKD.otu_table.biom')	1.0
679	('EP222037', 6, 'EP222037_K60_MCKD.otu_table.biom')	1.0
680	('EP222037', 7, 'EP222037_K70_BCKD.otu_table.biom')	1.0
681	('EP222037', 8, 'EP222037_K80_MCKD.otu_table.biom')	1.0
682	('EP222037', 9, 'EP222037_K90_BCKD.otu_table.biom')	1.0
683	('EP222364', 3, 'EP222364_K30_BCKD.otu_table.biom')	1.0
684	('EP222364', 7, 'EP222364_K70_BCKD.otu_table.biom')	1.0
685	('EP223167', 1, 'EP223167_K10_MCKD.otu_table.biom')	1.0
686	('EP223167', 2, 'EP223167_K20_MCKD.otu_table.biom')	1.0
687	('EP223167', 3, 'EP223167_K30_MCKD.otu_table.biom')	1.0
688	('EP223167', 4, 'EP223167_K40_MCKD.otu_table.biom')	1.0
689	('EP223167', 5, 'EP223167_K50_MCKD.otu_table.biom')	1.0
690	('EP223167', 6, 'EP223167_K60_BCKD.otu_table.biom')	1.0
691	('EP223167', 8, 'EP223167_K80_MCKD.otu_table.biom')	0.0
692	('EP227762', 1, 'EP227762_K10_MCKD.otu_table.biom')	1.0
693	('EP227762', 2, 'EP227762_K20_MCKD.otu_table.biom')	1.0
694	('EP227762', 5, 'EP227762_K50_BCKD.otu_table.biom')	1.0
695	('EP227762', 6, 'EP227762_K60_BCKD.otu_table.biom')	1.0
696	('EP227762', 7, 'EP227762_K70_MCKD.otu_table.biom')	1.0
697	('EP229454', 10, 'EP229454_K100_BCKD.otu_table.biom')	1.0
698	('EP229454', 1, 'EP229454_K10_MCKD.otu_table.biom')	1.0
699	('EP229454', 3, 'EP229454_K30_MCKD.otu_table.biom')	1.0
700	('EP229454', 4, 'EP229454_K40_MCKD.otu_table.biom')	1.0
701	('EP229454', 6, 'EP229454_K60_BCKD.otu_table.biom')	1.0
702	('EP229454', 9, 'EP229454_K90_MCKD.otu_table.biom')	1.0
703	('EP230041', 10, 'EP230041_K100_MCKD.otu_table.biom')	0.0
704	('EP230041', 1, 'EP230041_K10_MCKD.otu_table.biom')	1.0
705	('EP230041', 15, 'EP230041_K150_BCKD.otu_table.biom')	1.0
706	('EP230041', 17, 'EP230041_K170_MCKD.otu_table.biom')	1.0
707	('EP230041', 18, 'EP230041_K180_BCKD.otu_table.biom')	1.0
708	('EP230041', 3, 'EP230041_K30_MCKD.otu_table.biom')	1.0
709	('EP230041', 4, 'EP230041_K40_MCKD.otu_table.biom')	0.0
710	('EP230041', 6, 'EP230041_K60_MCKD.otu_table.biom')	1.0
711	('EP230041', 9, 'EP230041_K90_MCKD.otu_table.biom')	1.0
712	('EP230807', 1, 'EP230807_K10_MCKD.otu_table.biom')	1.0
713	('EP230807', 2, 'EP230807_K20_MCKD.otu_table.biom')	1.0
714	('EP230807', 3, 'EP230807_K30_MCKD.otu_table.biom')	1.0
715	('EP230807', 6, 'EP230807_K60_BCKD.otu_table.biom')	1.0
